phiSim, phiPrep, phiNoprep
-7.457017,5.924672,6.321518
-2.285888,-2.273390,-2.313863
-5.593353,-5.536848,-12.274119
-6.508440,NaN,9.353402
-7.604897,-11.049441,-9.446974
14.855689,14.916057,16.013475
-0.842828,2.966457,NaN
-2.600928,4.173519,12.150228
0.634267,0.620248,8.578336
-10.191076,-10.349405,-15.923040
13.443442,13.389015,22.539278
-0.141041,-0.111065,7.049896
-1.529558,-0.297826,83.806774
-2.666407,-4.053539,-15.967611
-4.685531,1.438178,-1.330607
-2.438966,-2.801979,0.721441
-1.684433,-1.619192,-4.275445
2.632039,2.517907,8.455300
-10.284792,-10.344627,-10.291487
1.012029,1.041907,6.482657
-0.595573,-0.911913,-1.886024
-2.371955,-2.541234,1.153659
-4.701638,-4.916832,3.642946
6.585324,6.695232,14.338408
8.992148,1.638586,8.162141
11.790818,11.870041,20.351670
-0.633479,-3.527731,-3.803665
8.560005,8.825950,17.273609
9.724811,9.970258,10.937398
2.720724,2.655194,35.514762
-5.416646,-0.742536,5.773732
-1.221953,-1.211409,8.564728
4.097063,3.894952,4.029552
-9.193909,NaN,1.244697
9.905895,10.068336,21.720856
-11.302124,-11.339684,-16.978720
6.411644,6.345492,14.160304
-0.934973,3.644925,7.129965
0.586509,0.563164,-3.436051
-12.418066,-12.520240,-16.349835
0.433744,0.398108,-0.423781
-0.227340,-0.290871,8.983019
-0.233045,-0.382756,64.501551
-6.715275,-7.183820,-9.245393
1.452345,10.446465,6.936304
-3.031523,-3.393435,6.566020
3.918971,4.027629,3.227177
-0.029533,-0.090595,-0.850255
0.300674,30.055775,8.567786
-4.853801,-4.821403,-3.046042
5.697320,5.670698,5.734822
2.091523,2.069551,1.114322
-4.388099,-4.580786,-14.303196
1.673912,1.631080,8.815739
-6.532795,-6.451210,-7.346595
-4.336600,-1.794926,23.869428
-3.326656,-3.161945,-6.710038
-0.747196,5.132880,-4.750285
9.165418,9.719393,10.045361
10.552979,11.296639,39.806078
-18.230931,-18.463972,-17.392127
-0.989049,-0.977698,1.687552
8.696623,10.523912,25.261947
1.712732,NaN,NaN
-3.286308,-3.367150,15.877770
3.554716,3.475680,-7.704306
8.419759,8.372709,10.763556
-11.400249,-11.443498,-10.458716
2.952119,3.115260,2.908072
2.980528,3.232196,26.882495
2.437686,2.791119,17.374148
9.200537,9.246459,13.456817
-3.025853,-1.812156,30.034318
-5.861337,-6.422935,-21.898885
5.019361,9.380467,5.429393
5.229990,5.014880,28.726221
3.365830,-0.368994,2.797425
4.047615,4.621246,10.196109
-5.841931,-5.789178,4.427690
-3.602942,-3.550061,-0.127201
3.578725,3.581284,33.860348
-8.128283,-8.319705,-5.886096
7.119157,7.108502,36.005387
-6.142931,-6.225391,-6.106961
-5.241506,-5.097451,-11.294218
10.102163,10.148297,66.294334
-13.881791,-13.941721,-17.630188
3.125527,3.236920,4.332998
1.464907,1.504010,7.513275
8.875871,10.021767,8.462430
0.097277,9.571428,0.812418
2.047881,2.021544,7.835576
-5.098704,-4.966391,-8.935413
-4.548247,NaN,NaN
2.104174,3.135622,2.550050
-11.073330,-11.102365,12.421447
-2.433284,2.879610,NaN
5.438677,5.513926,13.122448
-2.285800,-2.464159,7.945671
1.859300,1.955685,1.152921
7.774591,7.734412,18.845609
4.962532,4.930463,4.068077
0.037628,-0.164915,-14.701623
1.054421,0.927756,-0.426085
-3.412632,-3.959699,1.262656
1.683260,2.374933,1.331897
-3.972533,-3.837576,-10.817701
2.548528,2.440543,-2.521474
-9.862135,-9.890271,-9.863218
8.025756,8.063770,13.404237
-5.962514,-6.177358,-13.942608
-3.845636,-4.077008,0.007492
-5.201403,-5.434376,2.169530
-15.292018,-16.041406,-15.066714
-2.991450,-2.823463,-5.021147
-7.724283,-7.940428,-69.493743
10.673495,3.101058,10.191859
-2.849570,-2.855311,-0.514985
5.140809,5.227383,5.062824
-4.148179,-4.088651,21.733188
-0.574904,0.126296,6.215810
5.089819,5.040711,6.332407
9.104900,9.421873,24.339421
-4.856702,NaN,NaN
-16.791455,-22.035695,-17.716202
9.949998,8.714237,40.028602
8.131400,NaN,9.613168
-1.203173,2.868584,5.305121
0.799705,0.777153,7.325324
-6.836936,-6.799944,8.633960
4.872956,4.884070,18.476790
-3.109090,-3.190273,10.085399
-3.209159,-3.356718,0.061827
0.957790,1.574259,2.432065
-3.472901,-3.841143,-3.118802
5.323250,5.091882,23.386510
10.372952,10.529986,12.391407
-3.949573,-3.904394,-40.140012
7.346808,37.813257,19.609996
3.563266,3.573882,6.962918
-5.204177,-4.974849,-19.915965
-6.127493,-6.284647,-5.876114
11.902873,12.599391,17.146907
-2.202169,-0.313147,10.885691
8.763028,2.234474,8.849347
9.487843,9.520751,76.011124
-2.270776,-8.559502,-6.337473
0.371407,0.414706,2.238907
-8.387190,-8.592946,-35.801409
-5.182098,-5.369615,-12.192020
-4.004300,-4.121711,0.891555
1.590710,2.259428,6.697658
-12.158842,-12.219590,-20.879381
7.745432,7.231207,-5.671441
-1.425096,-2.141672,-2.450280
-2.377617,-2.288431,-72.214586
-1.251684,4.092260,4.683703
-5.049179,-5.042363,-7.949379
1.854824,1.959698,10.624902
4.202678,4.343328,26.627876
-5.964058,-7.624971,-7.298499
5.564309,5.533965,NaN
1.383545,1.282770,0.214857
-6.884254,-7.064388,-19.115966
6.453527,13.318096,10.512626
0.668867,0.492879,14.975466
-6.204585,-7.230816,-7.452960
1.961396,1.219812,-83.927781
1.179240,3.453241,31.326002
-10.185280,-10.183300,-3.175261
1.008809,1.111102,1.035065
-1.388313,-1.564013,0.738738
7.514146,19.771733,42.245228
2.718619,4.829032,8.408317
7.183814,3.031244,-0.820602
9.615676,9.645292,43.867722
-3.894940,-3.761521,-5.915573
2.648830,2.771194,-12.589986
4.978568,5.086930,12.935246
3.798866,3.745207,64.420946
-2.615906,0.185344,7.186862
-2.460917,-2.402315,-1.631763
-6.113020,-6.073226,-12.277316
-0.790843,NaN,NaN
8.258662,6.000634,19.387110
-4.636569,-4.530039,-20.091338
0.050433,9.427863,13.064927
4.815555,4.858915,15.656401
-11.154525,-11.346266,3.620617
5.092863,6.104786,18.959343
-7.383922,-9.316181,-9.010674
-4.807729,-4.697858,14.534725
-0.988483,-1.190350,79.427580
2.289931,2.284326,0.383197
9.478627,12.584748,8.921926
-1.973751,-2.268614,11.722139
-3.138912,-3.045484,-8.917881
-1.994873,-1.984507,-0.703572
-7.991218,-8.060222,-13.095249
5.497634,5.491667,9.919935
7.026997,7.051840,7.150653
-1.350496,-1.511116,1.107613
1.185121,10.493928,-66.332461
-3.079104,-2.905684,-3.806855
0.160459,0.043384,-8.189645
-6.129878,-6.383218,-15.225190
-0.322167,-1.066297,-2.287763
1.369940,1.460163,-1.575081
4.687909,4.756200,NaN
5.443169,5.419612,50.455102
1.253285,1.886563,8.849168
2.087761,2.432247,14.350048
0.432150,-0.356022,39.492846
-2.717332,NaN,-82.455660
-4.845071,-5.725067,-6.315122
-6.464504,-6.428429,-67.318733
-0.122558,NaN,NaN
-6.612285,-6.589897,-11.625368
-1.203203,-1.239873,12.569160
-19.345566,-26.493413,-27.421489
5.298921,5.345224,15.835779
2.116535,2.016951,6.747680
-6.032545,-3.187284,-6.793065
-1.409622,-1.370454,-1.175598
-14.096556,-14.359237,-12.260457
7.060370,6.932629,NaN
-2.354814,-2.338157,-8.919533
3.664496,3.461468,5.367094
-10.803328,-10.835400,-10.600510
-2.626505,-2.581060,-0.705758
6.007056,5.991916,8.870063
-8.696577,-9.100877,-0.304987
1.258027,4.273586,20.154202
-2.415249,-2.415710,7.696630
1.580286,-5.128067,-6.489312
1.905578,1.752359,28.553659
2.712420,-7.091092,-1.515851
-6.422602,-6.443049,-10.701867
14.898118,15.640779,17.791124
19.386391,19.359004,19.710668
8.829181,8.726962,12.310423
3.047938,2.976093,7.200790
-4.659908,-4.605138,-9.023267
-3.952105,NaN,17.220241
-1.707249,-2.501866,16.252718
1.499102,0.897448,-28.982497
5.217334,5.630960,NaN
17.004352,17.539967,24.962801
-0.123777,-0.174225,3.305196
7.159497,9.118852,26.067243
4.603373,4.631998,17.186348
0.818416,0.734949,1.656365
3.343924,3.220697,13.643139
3.974916,3.997904,4.436835
-12.799454,-25.262094,-13.416754
11.236206,11.099523,26.113104
8.771320,8.991428,-3.657260
-6.361863,-5.547153,NaN
4.260861,4.468598,25.815055
-3.418593,-3.366199,-0.648706
-12.221300,-12.480653,-24.288295
-3.705790,-3.908259,-3.342471
1.422528,1.368630,-55.088161
2.638836,2.818747,8.974420
-2.825551,-2.667348,-9.504706
0.078488,-0.087595,-60.551039
-6.245373,-6.145317,-8.524172
-6.560845,-6.566888,NaN
-2.267826,-2.225529,2.560376
4.328846,8.306193,15.921067
-3.158716,-3.179190,-3.852283
5.327705,5.304950,7.820511
-1.569049,-1.316426,7.934878
6.705153,7.524456,28.633475
11.625387,11.794289,13.694031
16.557110,34.647214,35.192225
-2.958847,1.436863,3.520486
0.354695,4.960747,12.615912
11.353310,11.530891,16.758277
-3.544927,-1.921259,-8.192729
5.069511,5.100644,10.549278
-9.840509,-10.064725,1.021172
-1.680789,-0.744475,84.062305
-8.440297,-8.889912,-12.121873
6.578019,11.029304,7.693748
-6.815707,-7.085897,-10.090912
-1.099676,-1.000058,-1.631581
2.878317,2.767996,11.797773
-3.129189,-0.442073,31.994842
-0.507268,-0.478681,5.141251
3.189552,3.220052,NaN
2.668998,2.021558,4.599965
6.280631,6.320291,15.285093
-4.130141,-5.081626,-10.965975
7.726896,7.950985,-1.218558
2.260159,2.087922,-68.176771
-0.518348,-6.734956,-6.425469
2.422134,2.550942,9.165944
8.857965,9.057687,10.049980
-10.359656,-10.636971,-12.129977
-0.708252,6.275874,-0.365924
3.392105,3.300181,15.285320
-4.340669,-4.373392,-10.419899
8.615705,8.540519,-3.316646
5.173602,5.495283,21.862611
-6.396804,-6.373637,2.494477
6.236674,6.145265,11.142881
-1.758440,4.910880,6.844397
-8.870505,-9.026895,-12.236898
-0.614582,-0.568264,-3.484473
3.223195,3.195924,17.371423
9.630617,9.714533,14.093879
-0.212696,0.151064,76.932801
-3.955336,-7.059433,NaN
-6.048136,5.202890,-2.729249
17.208122,17.088822,24.689050
-1.067571,-1.008116,85.987541
1.980581,1.897985,1.982694
0.444285,24.877629,12.433589
1.565143,1.550957,8.342980
6.957215,6.974924,6.999785
-1.055754,-0.187241,3.197008
-11.917254,-12.173270,-20.190125
-0.064842,-0.036514,3.221135
6.909964,7.134269,7.092011
-3.481344,-3.499506,40.495817
1.767373,-7.009377,-1.949746
4.559195,4.647102,6.151435
-3.325766,-0.329377,5.166065
5.810296,2.002201,52.029552
-2.847461,-3.058089,6.422191
8.301995,8.289280,7.558186
-2.785848,-2.837702,14.764817
0.784984,NaN,NaN
14.344587,14.599168,26.796102
-4.200813,-4.077248,-5.409858
0.029960,-0.106408,NaN
7.999711,8.030313,7.201117
-6.751329,-6.951668,-8.736473
5.044260,5.146587,22.082564
-7.038324,-8.904282,-8.622016
-1.423494,-1.494977,14.037845
6.124456,5.952630,0.866114
-5.242621,-5.373615,-8.594674
-0.188382,-2.131278,-1.260346
7.057971,6.927679,24.491248
-5.051500,-4.605550,-5.240180
-8.698607,-8.788765,-6.991173
-2.005192,-0.242508,28.737435
-4.423145,-4.404143,-0.622956
4.637086,4.613093,4.585133
-8.142546,-8.308125,-7.834053
9.288585,19.556603,19.633021
-5.529672,-5.601028,-12.631763
8.950034,3.966363,9.652455
-10.126438,-10.361904,-29.911220
-6.610989,-6.494825,-7.451036
-4.638072,-4.636656,-5.847549
-1.079241,-1.024547,13.446292
4.548390,14.234256,65.351483
-7.647907,2.413149,1.461425
-12.077085,-12.653300,2.880920
2.379914,1.655850,2.585904
1.248935,NaN,NaN
-14.430444,-19.342856,-16.773883
-0.030980,0.069289,6.924836
-2.891077,-0.852801,4.080399
-5.177995,-4.968497,-8.676535
6.205615,6.318234,19.968883
6.995628,7.239701,27.977548
-1.660883,0.202135,13.748784
-7.355183,-7.340656,7.921069
-4.033610,0.137623,-4.068552
0.327656,0.461885,1.066501
4.746019,11.512982,7.723168
3.959644,3.940503,10.334528
5.244599,5.344655,-9.173068
3.413045,3.274193,-21.580924
-1.212879,-0.050700,23.207762
6.602426,6.604394,10.612990
-3.718013,-3.894485,-13.510368
7.365820,7.139766,8.370069
-2.969288,-3.127274,-9.609675
-3.742667,-3.779426,-4.158347
-5.930537,-5.800831,-5.989146
3.328175,3.199890,32.541306
6.854208,-4.019092,-2.427816
1.093408,1.161348,-1.723107
-6.433094,-6.406162,9.501505
-2.319010,-2.357788,-50.285301
-4.592868,3.997257,5.348993
-1.978753,-1.973346,9.838838
8.027229,14.842145,5.316450
14.807440,14.692680,33.040403
-5.961561,-9.627478,-8.274570
9.203743,9.156834,15.559511
7.247884,7.145134,12.289881
5.169873,5.234235,11.311496
2.537755,2.690718,6.674866
7.875800,11.128562,38.810967
7.164582,7.180589,21.116230
0.418804,0.350114,9.374045
-12.170597,-12.493908,-14.631296
-1.363367,-1.355839,-0.047640
10.545211,17.904435,18.914477
0.049112,0.192903,14.403083
9.885857,10.038308,-2.709534
3.312486,3.195124,4.368040
11.922645,11.981452,31.294646
-3.208649,-3.183051,0.219084
9.880973,9.907145,6.495815
-9.184081,-8.303539,-5.220784
13.814029,16.103134,41.704702
-5.712800,-5.791807,-12.182107
-0.025026,0.211742,-7.564658
2.453175,2.426960,10.703066
-15.975269,-16.013995,-16.189474
-1.487937,-1.522266,4.000692
-6.075145,-5.967115,11.583713
-11.519237,-12.138567,-41.122905
2.390531,2.614976,8.515721
11.003196,10.963992,11.046162
-7.203798,-7.214188,-1.723737
5.415836,NaN,15.604224
-1.357282,-2.053887,15.495339
3.077904,3.560563,-21.220238
0.809330,5.456108,4.620383
3.255080,11.028872,13.068254
4.621596,4.755140,9.465694
4.468703,4.612565,39.611792
4.275448,4.278904,24.361958
-5.242418,-4.923236,14.477066
1.989269,1.945883,1.875603
1.268010,0.973906,-0.780042
3.487405,7.516014,16.446190
3.689169,3.448708,11.867740
9.712519,9.882631,-2.634877
4.951817,4.060220,NaN
1.831783,1.289488,31.136497
9.548188,9.571076,14.272080
7.673517,7.714472,13.942023
5.692334,5.574356,6.229613
-3.683072,-3.841027,-4.926445
-1.740382,-0.458085,7.848594
0.290299,0.193332,-5.718333
3.172653,3.025321,7.090574
2.046095,-0.057321,2.633803
2.830569,2.935631,4.636457
-6.548705,-6.516458,5.725433
-5.019022,-5.064810,-5.375218
0.607306,0.613392,7.100302
10.681673,10.660134,10.766488
0.594892,0.008910,24.135409
-5.301957,NaN,-61.537415
0.665086,0.935828,7.155573
-3.157609,-3.047806,-3.078804
-1.928398,3.751568,4.240990
-3.088800,0.527148,6.574923
-2.924471,-2.993865,5.358283
-4.680382,-4.641181,-17.758977
4.879378,4.847817,15.005184
9.003073,9.034311,14.387955
2.608831,2.548875,-65.959932
4.844704,4.651097,4.799560
1.812025,22.840325,25.386602
9.109887,8.958127,17.066579
-1.999745,-1.953894,-4.506555
10.643138,10.628786,10.526222
-1.314970,-0.894825,15.741216
-0.367590,-0.347818,1.943761
-0.379233,-0.366407,-3.138669
3.397931,8.634833,4.304282
6.782687,6.745135,55.670671
-0.157754,0.025514,3.138483
-1.449713,-1.247258,-7.591319
-0.355991,-0.505876,-25.790026
4.527564,4.543154,-2.978932
12.576221,12.914084,17.186914
-8.796496,-2.756789,-10.703305
-3.295032,-3.377853,-11.059810
9.270436,16.551304,21.922409
6.090725,6.074956,6.438037
8.771279,9.403908,11.398531
-9.603795,NaN,-15.153701
-1.142857,-1.752992,12.433421
-2.161781,-2.069787,-3.687709
-5.308075,1.383371,0.540341
-4.188629,-4.245484,4.621231
-4.967286,-2.684226,-9.546919
10.373221,10.496170,42.403929
-0.209642,0.122514,-0.388581
5.164418,5.148321,13.678745
-2.283988,-0.869859,-3.118352
7.575344,12.458352,11.575947
3.261747,3.604239,4.088652
2.647377,2.373055,11.633240
-2.818521,-2.746116,-8.160752
-1.282195,-1.298896,-19.454883
5.397212,6.021572,36.456334
14.396109,14.451435,16.644086
-9.779222,-9.994956,-32.234064
-1.923007,-1.780458,-2.072619
1.887944,2.230169,91.741211
-2.967960,-2.979864,-2.684674
8.282715,8.490321,7.570434
6.263069,6.211305,26.261041
0.861314,-4.799217,-6.438798
0.878707,1.235504,1.124010
-5.515414,-5.423740,-28.686625
7.893984,7.964343,5.839392
6.200402,6.061403,7.426400
2.242085,2.511307,18.254335
-8.068009,-7.986538,-14.085784
9.524762,9.674028,4.849247
-3.665581,-3.777127,-6.068245
-0.203719,0.240200,52.518975
3.520726,NaN,12.230379
-1.073701,1.338087,9.932549
0.158976,0.109125,8.908670
3.797360,4.112746,13.648541
1.042502,0.990043,0.852760
1.880569,2.755116,3.928348
-11.985944,-12.323005,-11.946611
-6.857534,-7.222973,-20.099115
-10.596391,-33.206851,-9.105187
-4.900717,-5.234372,-2.097384
-5.575448,-5.658605,-6.087645
1.737585,1.715245,10.108217
-1.347038,3.862732,-2.690842
-3.380047,-3.339089,-2.465005
-3.223134,1.450957,-3.048041
4.040562,4.122091,5.798387
-6.089632,-6.432748,-5.906780
-4.696063,-4.722445,-10.248263
-6.664782,-6.573286,-10.328325
-1.713017,-1.844047,-9.139121
4.250156,4.256228,-2.476475
12.442235,14.519171,12.371869
-6.337190,-6.309382,5.240970
-2.298902,-2.337271,23.010047
4.089019,6.182616,8.530361
8.427371,8.416524,24.440292
2.796319,2.581910,2.907735
6.341409,7.925390,34.232857
0.549798,1.170951,0.466477
-2.349483,-2.252582,-18.753040
-3.411659,1.587215,2.263540
11.977730,12.025206,13.316778
-4.758855,-1.176047,-4.881597
3.013168,3.243167,19.452633
-5.338324,-6.880171,-5.846929
-5.445031,-5.108517,12.562884
4.597439,4.605833,25.194508
1.507830,1.245794,-0.179218
-0.807604,0.378460,-1.974654
-4.373484,-0.979901,-20.746493
-4.566099,-4.445126,-5.080464
-0.275537,-0.318165,-0.390231
-5.184548,23.736192,-1.266631
-5.160096,-5.122167,-3.731832
6.208730,6.204066,6.192008
-7.062551,-7.239833,1.499255
0.315413,0.175095,57.283047
11.196030,11.414517,11.571960
2.931883,0.079666,-5.011469
2.733188,1.994823,-38.281099
-0.255971,-0.183743,-4.940545
1.734956,1.847668,0.824723
-2.164426,-2.132361,6.037255
-3.880165,-4.045288,-21.967533
1.697616,8.505458,2.313788
0.676482,0.742775,6.293681
8.665546,8.770694,8.746685
-4.379289,NaN,19.206321
2.803671,3.797934,3.435072
-6.176704,-6.129660,-17.317090
-9.134058,0.994239,-5.476900
-8.645347,-8.570832,-11.953935
-5.644009,-5.860812,-5.958610
-4.176672,0.543268,-5.075888
-1.248229,-0.316266,21.097421
-8.744074,-8.942471,2.763734
1.262145,1.125151,1.041997
7.595653,12.101285,10.116096
-5.274976,-5.339703,-1.298769
5.558796,5.372177,19.900627
6.282160,6.449125,4.930127
1.687906,1.609786,-0.202236
-7.824463,-7.840424,-7.508400
-4.195233,-4.174168,-0.396500
5.945542,5.912010,-4.723817
0.084914,0.358171,0.790297
1.127056,9.689985,-56.512096
13.573837,13.821856,13.816201
-6.283725,-6.188544,-4.442138
-8.946546,-9.149490,-24.353389
-5.336088,-5.238378,7.462686
-10.545690,-10.714874,-13.240046
-0.833059,-0.765986,4.702825
6.992368,8.076553,8.569978
-3.012755,3.354047,5.880290
-1.986866,-1.977076,6.323686
-1.923136,-2.241418,10.710960
4.327436,NaN,19.247110
-9.801078,-14.019183,-11.637554
-6.712697,-6.667186,-73.810829
1.523188,0.001056,NaN
0.405126,3.067140,9.084678
9.106179,9.273340,15.884377
-14.756761,-14.852986,-18.097430
-5.871996,-5.979570,-6.336986
5.545896,5.521841,6.294327
-8.772079,-9.391378,-11.408500
-3.819997,-7.900835,-9.133074
1.352381,1.572958,19.502307
7.616847,7.461328,8.470005
-3.421667,-3.325600,-10.384866
2.317099,2.217828,3.930566
7.283336,7.270388,38.858120
1.866836,1.852291,3.716448
-4.048990,-3.936559,-17.391606
4.564762,4.574123,7.069893
-4.382235,-4.565216,-4.346227
-7.432021,-7.519034,-7.296257
-0.092709,-0.002915,-4.281993
2.263916,2.095341,56.646612
-3.696813,-3.542923,-11.165966
5.499988,5.605759,12.809385
-6.625460,-6.597698,-3.081285
-1.016735,0.397833,8.969759
-2.821449,-0.161044,7.014933
9.632304,9.608029,9.700722
0.903710,0.727294,23.137357
8.947320,8.952291,-6.498120
3.062332,-0.076552,16.110669
-2.445833,-2.348667,-9.380142
-12.016029,-5.474008,-3.784153
-11.477149,-11.100661,-10.466109
-1.710912,-1.749241,-2.266010
-2.386896,-2.286156,-18.496883
-6.809984,-8.636486,-7.443950
-6.237234,-8.775732,7.230882
-5.974172,-6.215014,-6.815906
6.469683,6.488787,6.736266
2.596250,5.301120,15.321132
15.504600,15.402340,33.533117
-4.092465,-3.952802,-4.490290
14.127060,14.157320,17.402677
-9.242930,-9.724880,13.196074
-6.573481,-6.523887,-0.479323
16.841873,NaN,NaN
-1.525957,-1.711500,1.224978
-12.293181,-12.547090,-2.850246
-12.446917,-12.628330,-12.208699
-5.306482,-5.175909,-7.885017
-3.639262,-3.617127,46.701616
-5.675783,-9.867465,-8.133491
1.421799,1.501298,0.478868
1.100209,1.160658,6.140487
-0.296390,-0.328301,12.847468
2.881474,4.008040,4.228845
4.163097,4.102990,25.925341
4.844640,4.698225,11.628632
-2.679207,NaN,NaN
-6.507470,-9.616143,-9.091455
-13.934701,-14.021853,-18.163381
8.267321,NaN,10.647601
8.152387,8.217500,17.570506
-5.968878,-7.444006,4.124203
3.889584,4.053104,10.800436
-11.710883,-14.078555,-10.266657
-0.521333,-0.613847,-1.477854
-12.811343,-13.182876,13.277526
-6.980654,-7.323670,-10.813417
7.984428,9.601782,25.640521
7.830212,7.668341,17.913690
-3.822735,-3.694442,-7.088532
-7.245523,-6.494673,2.862854
-0.143117,0.281144,3.661385
2.770526,2.780350,6.188978
-8.180413,-8.355621,-10.998290
-1.526897,-1.710506,-0.822014
10.406093,13.779469,17.611648
-6.886805,-6.217520,-12.079646
1.457766,-0.041255,-4.947628
11.812454,11.891939,33.772646
-11.437724,-11.521170,-11.684178
6.767240,6.873642,16.506187
4.712648,4.788170,5.411961
3.682235,4.596469,31.063632
-2.187998,-2.397188,6.970732
-5.830846,-5.772338,-2.712266
3.344005,3.252216,2.338153
2.349251,NaN,NaN
-0.257062,0.619984,-5.148130
4.907755,4.857258,24.865490
4.502887,4.329772,NaN
0.229544,5.946840,10.647748
-3.733625,-2.629578,-3.710065
2.545177,4.618837,2.444249
-2.945780,-4.068915,-4.218744
-11.595973,-12.092442,15.811126
9.572255,8.698046,9.563140
-6.744928,-6.339029,-15.902912
-5.924282,-7.568352,-1.870170
-1.439935,-1.746624,13.673057
0.162031,-0.341967,5.943211
-7.881287,-8.326388,-11.014903
0.237922,2.948917,30.069997
-3.797728,-3.753272,0.048847
3.076787,3.125846,3.090562
-8.830975,-9.079738,-1.494379
8.087996,9.256199,34.807713
6.437435,12.775314,15.356127
6.326449,6.513971,0.279666
2.425026,1.974732,-3.156693
-3.181293,-3.011615,-6.634656
-2.719109,-0.847520,1.274838
2.728113,2.761240,4.004474
1.118081,1.038787,-1.414375
10.671484,10.401401,21.456596
-10.704533,-10.677301,3.278950
-3.853387,-3.865723,18.677931
-8.059667,-0.238225,12.816275
-2.503762,-2.639160,11.650361
2.793510,1.008162,-16.601818
7.859569,7.807823,8.955274
4.276895,4.303652,7.542468
-0.038956,-0.087897,10.929585
-1.257167,-1.205766,-3.122001
-3.349172,-6.083011,-3.995010
-0.040404,-0.100479,5.162183
6.727877,6.595913,7.119263
9.240872,9.246207,11.732755
12.888054,13.722286,12.756726
-11.659509,-11.718517,-14.292683
7.076077,7.293382,5.720262
-7.118245,-7.112742,-6.619538
-8.705055,-8.711146,1.040224
-1.043023,-1.009751,2.699639
4.077290,4.069414,4.146380
10.622208,10.534152,11.686024
0.036181,-0.040344,24.177193
-1.096955,-0.039526,8.165243
3.811723,-1.311073,-1.654007
3.889938,3.790238,41.241505
-5.373626,-5.250822,6.771072
2.121846,2.238390,6.299227
2.943815,2.976393,11.274273
7.119366,8.306567,68.721365
2.333141,5.305814,5.863992
-11.806094,-11.885010,1.204340
9.041600,15.411130,29.948461
0.419549,NaN,NaN
0.013704,0.833773,-0.444966
-4.635939,-4.530355,-20.091338
-7.849076,-0.822123,NaN
-0.959691,3.177241,3.558560
-1.367120,-1.414253,-5.594790
3.729179,3.828891,42.989599
-6.374672,-8.097993,-7.597003
-13.046258,-12.058603,-13.185123
-15.731224,-7.504511,0.475956
8.614467,8.663090,9.098970
3.914557,7.326939,-1.004893
7.300870,7.148489,16.324856
1.603048,1.702312,1.348576
2.535111,2.422163,5.376553
-0.634001,0.370500,14.649907
-2.520484,-2.486731,-0.056298
-3.281372,1.948263,-8.143376
7.097219,6.867917,7.635727
-1.727947,-1.916853,1.326708
3.416613,3.945126,10.672707
6.327927,2.769215,-0.303434
-2.865754,-2.973484,66.307773
5.047739,5.124282,-1.623461
1.463359,1.565642,7.415523
2.598985,2.631422,4.461733
-3.730702,-3.771803,-4.787460
3.807785,4.286130,4.669812
3.113235,3.035667,26.941771
-3.080289,-4.560517,-18.939433
-9.866465,NaN,1.981567
-2.875413,-4.377504,8.457456
-0.222636,-0.238701,-4.353769
-10.800420,-1.791913,-3.223043
-1.739576,1.359048,8.254263
-1.851895,-1.907936,2.335341
-4.390370,-4.392871,-21.317724
1.984526,2.801541,6.817009
-1.026031,-1.119845,1.503445
6.007751,5.843750,4.713722
-7.370725,-7.655936,-21.805400
7.876950,13.763191,25.463354
-5.956078,-6.231188,-9.094839
-2.202604,-2.126702,-4.963838
-1.794088,-1.778847,-1.393846
1.337418,1.812884,3.966356
3.713086,3.716868,8.997929
-6.425253,-6.626804,-2.890069
0.660060,0.951217,-6.864663
-8.368148,-8.596145,-19.149721
0.489224,0.689793,3.257448
5.290766,5.508406,0.116302
0.284649,0.272942,-62.320764
1.708382,1.277139,-1.804234
-1.475979,-1.510009,2.619899
-1.525474,-1.484173,14.516370
-0.949247,-0.978496,-56.604742
-9.420399,5.394336,0.184524
3.943540,3.899364,10.537876
-2.716800,-3.296006,-10.737080
2.883977,NaN,NaN
5.970013,5.980319,9.868838
-0.589992,-0.589694,-44.864208
-6.920832,-0.710703,-2.579089
8.999493,8.917862,15.775281
2.478970,2.625747,9.329874
-0.124118,-0.056939,-2.841616
-6.093091,-7.756616,-7.781877
-16.955496,-17.333908,21.733862
-2.455755,-2.371648,43.616521
-1.021876,-0.797680,-0.962486
-10.131456,-29.629018,-8.748346
5.702610,5.479214,26.459166
-6.037327,-5.913839,-13.377524
-7.292672,-7.324178,-16.490119
8.922099,9.002069,42.381570
-4.076955,-4.048388,-0.480649
0.469385,0.499317,-45.951902
4.276879,4.289835,6.024772
-2.010721,-2.185458,-3.936250
13.581157,13.834055,13.760396
11.625854,13.686247,9.501432
0.134447,0.591326,26.979532
-3.172453,1.411565,-3.355705
-2.351663,-2.373909,5.887737
7.008283,8.192579,19.171329
-1.087298,-1.055914,18.845062
-2.260301,-0.557999,5.272465
-14.952965,-14.980175,3.808023
-0.422465,-0.510553,-1.198426
-9.436333,-7.259687,0.902102
6.574925,6.541117,10.749960
-4.533243,-4.415769,-21.674611
0.455053,1.058455,1.581781
-3.792434,0.118306,3.897046
-11.518680,-11.707087,-12.006557
-2.952221,-2.870747,-15.167122
-3.428138,-4.170303,-3.299008
1.578452,2.015996,-0.393710
2.347361,3.571517,28.353464
-1.485956,0.145486,2.638437
-3.077962,-2.899879,-2.328107
-0.559236,-0.898803,2.260802
-2.757271,-2.675623,-9.392399
-15.674104,-15.988577,NaN
