phiSim, phiPrep
11.900345,12.188468
-4.745409,-4.647264
10.325685,10.400254
-10.456606,-1.266726
-18.579992,-18.692632
-14.912972,-15.014717
-9.842388,NaN
-20.689922,-25.810574
-26.961646,-57.172889
10.085127,10.156930
45.901915,45.836980
-10.483857,-10.550092
24.097210,24.764459
-28.848273,-29.076265
12.905477,13.169268
12.814917,12.895674
5.536801,5.501546
6.671573,17.237806
10.846212,10.736522
-13.463045,-13.521016
-15.789661,-16.092018
-2.753543,-2.764411
-23.051397,-24.029694
12.549166,0.394225
-2.499136,-2.691875
-19.703669,-20.098554
-9.937782,-10.029270
3.212248,2.254479
31.195882,31.114774
8.269915,0.802956
0.460174,0.489560
10.839239,11.101442
3.826190,3.937927
-38.919242,-39.074580
-4.282945,-4.177326
0.535309,0.441040
-32.348635,-32.697603
-0.519819,0.765421
25.879468,26.128129
-13.095453,-7.814655
11.242006,11.223851
2.682942,2.846700
-21.457313,-21.701187
7.102668,7.083876
7.868329,7.861008
-12.803732,-13.180296
3.682252,3.656748
34.354778,46.319311
-13.454556,-13.645571
11.058174,11.144919
27.903382,28.165312
-29.773211,-30.077762
-5.074810,-5.013687
11.389974,11.448989
27.066202,26.926405
-16.855413,-21.534808
-6.630249,-6.994075
3.798288,3.992578
-8.701144,-9.549437
19.308365,19.561507
2.434719,2.564963
37.038485,37.251746
-12.663067,-12.954478
18.309333,18.281815
-3.715025,-3.629701
-6.266386,-6.238686
3.106794,NaN
-6.052789,-6.850943
7.243070,7.143957
-8.012077,0.021003
-19.080690,-19.531409
20.654566,20.801460
-21.452660,-21.695561
13.948736,13.846197
4.014019,3.989918
23.898605,24.840901
16.432946,16.573540
-57.084585,-57.113889
7.120654,6.967417
-14.271447,-14.314120
20.498643,20.709536
-8.867303,-8.903929
-22.510871,-27.625457
-23.470131,-23.835910
-6.186165,-6.355966
-20.489007,-20.813708
0.974312,5.175594
4.267543,4.462914
3.680049,3.404803
-12.121712,-12.241584
6.196521,6.305010
-39.692107,-40.046307
21.390565,21.218907
2.564741,2.508966
-3.953767,-3.866882
9.105078,9.421873
-1.541811,NaN
-2.251552,-3.269066
20.610975,20.901943
35.155790,35.154938
4.018767,4.024253
5.262773,6.167965
8.502325,8.701795
-52.911651,-52.714914
-30.849271,-31.058736
13.112654,14.719200
24.556669,32.162052
6.554352,8.426932
5.717317,5.486528
3.183266,3.275615
5.301280,5.156646
-24.520314,NaN
-15.581566,-20.420622
-6.474300,-6.671699
-20.477954,-23.198295
19.089069,31.915036
-3.995261,-4.007083
16.431127,14.193216
-5.676225,-5.909094
19.123068,13.348701
-9.921711,-10.046480
-5.796526,-5.697068
20.403208,19.938688
-3.269854,6.514136
-25.926593,-25.429559
26.848716,27.050823
-15.463158,-15.645824
37.327727,37.717077
-17.256214,-17.464424
19.053571,41.546921
6.283470,6.291392
-8.750208,-8.861011
-34.656503,NaN
28.405693,28.398122
3.003180,2.946554
-11.242025,-10.682746
-16.764176,-17.438307
-2.586163,-5.179330
-15.831214,-15.870687
-25.502550,-25.263166
-5.371424,-5.261601
-2.189963,37.224490
-7.180189,-7.136986
-3.448514,2.841054
-16.985523,-17.326994
-17.642738,-17.930260
23.433100,24.471407
-13.556457,-13.506196
22.586531,22.610884
23.131036,15.726483
-1.048351,-1.053809
-3.963784,-4.236973
36.232321,36.092333
9.991780,9.961602
-12.272141,-13.723005
-14.427498,-14.514388
8.703824,8.630537
-23.093113,-23.697179
20.975438,37.364191
-5.514985,-4.581762
6.831468,6.821650
-1.913500,-1.970400
-5.608574,-6.119484
1.700954,1.635787
4.384001,4.371333
-16.530002,-16.995702
14.660198,16.721188
-9.982648,-22.125451
-11.959865,-12.020859
11.861201,11.998701
-0.645587,-0.585058
-25.973538,NaN
-15.873270,-20.609275
42.726337,41.881649
13.319631,14.022081
-0.279892,-0.354325
10.582135,10.782378
-17.481529,-17.426055
-28.880037,-29.436046
-17.009360,-17.054699
11.305771,11.587082
-9.943822,-9.964839
-16.572918,-16.789107
-9.975160,4.656630
-20.629834,-20.834486
-20.678061,-20.724292
0.850132,NaN
-13.434484,-18.385864
-19.828116,-27.454853
12.155572,NaN
19.912203,20.160510
-18.386291,-18.875638
11.034786,11.159573
-1.967657,-0.375128
10.075932,10.223823
11.179112,11.265200
10.872288,11.549206
12.225766,14.899342
11.155073,11.025288
10.167989,10.347740
-4.576385,-4.551106
45.464733,45.228880
-30.942054,-37.609172
12.533823,14.084022
21.110743,21.142537
-11.615372,-11.853235
-31.826518,-31.965911
27.062031,27.486352
-2.067703,-2.180858
-20.712622,-20.564276
-6.955738,-6.956975
11.689018,12.813257
-4.946776,-5.112181
3.801966,3.734201
0.219826,0.265338
13.372841,13.599011
8.370417,8.286512
10.655920,10.789842
29.213642,29.432557
3.281063,NaN
30.017231,30.431930
48.525736,48.379904
-10.061969,-10.181722
3.222120,3.206188
-21.798477,-22.187837
-20.950299,-22.355007
11.409927,15.390445
-15.609621,-15.885997
-14.733630,-14.653547
-15.064640,-15.181265
2.977647,3.028155
1.981786,-0.293951
-2.624697,-2.577161
24.191033,NaN
-9.230291,-9.302804
-0.373548,0.878481
-7.521903,-7.583084
-1.693873,-1.464402
-36.318708,-36.392765
15.050554,14.003274
26.743451,27.087395
-12.532726,-12.715039
-1.407554,-1.453000
-25.522156,-25.723764
13.489439,13.400209
-0.676076,0.017472
20.690639,37.236985
13.948796,14.174352
-17.510608,-17.714619
-7.204540,7.632539
-24.272392,-24.602275
-23.392181,-23.890985
17.415355,17.619128
-7.906704,-9.896630
-14.472564,-14.769063
6.142357,5.965823
9.002915,9.000398
-2.797025,-3.719588
19.061262,19.014930
20.787165,21.017245
-16.983896,-17.365520
-7.198262,-7.197634
0.517554,0.559052
20.598360,NaN
-47.384333,-47.352993
27.085772,33.149449
-7.810101,-7.835858
-6.399698,-6.312509
2.665542,2.987879
-6.547431,-6.446027
0.789810,2.654019
-6.962188,-6.956678
-15.895890,-16.508559
-2.057914,-1.872780
-11.203477,-11.237748
13.433581,13.639387
28.734513,28.710897
-0.984192,-1.513455
-15.501222,-15.972064
8.409524,8.362472
-8.010607,-5.745749
-6.854713,-7.053225
-15.058320,-15.138932
28.639035,28.581218
-12.180428,-13.158685
10.863725,11.022234
18.962314,22.083639
-21.325029,-21.864255
-28.340053,-28.603115
23.203732,23.334674
23.409267,23.601973
20.772936,20.565209
-21.389124,-26.789711
20.279598,NaN
-14.078083,-14.407761
6.407180,6.476565
-12.764743,-12.930416
-22.760995,-22.922382
-1.588518,-1.720425
-25.010634,-25.201545
-15.386882,-17.845919
-17.086671,-16.675637
-15.067982,-16.033761
14.751187,14.681158
11.030563,10.977415
26.296698,26.511655
7.686148,7.403884
-22.073838,-26.572005
-20.805608,-22.559693
12.078017,NaN
-50.065607,-51.258942
15.891211,16.019910
-6.810137,-6.783604
18.863923,18.917691
-37.560569,-37.691143
-11.423439,-11.725971
12.833253,14.654982
-13.358950,-20.472077
8.543135,8.390134
-22.401711,-20.037714
15.501031,15.570291
-2.811129,-0.722649
-8.207696,-8.192149
16.236876,16.476310
-1.787690,-2.282595
-23.069863,-0.484554
-20.461588,-20.716512
35.082302,35.145350
4.786533,4.755760
-9.538251,-9.897377
-26.245780,-26.563189
-4.440398,-4.370471
-15.401283,-15.671976
-4.559292,2.360564
-4.416958,-4.354258
-14.584529,-14.691668
-6.001418,NaN
-8.702864,-13.092706
-21.166470,-21.840383
2.455767,2.918025
-15.200997,-16.193474
-18.190600,-18.665767
-13.647850,-13.685154
-36.370104,-36.668687
16.640574,17.078683
4.319007,4.155098
-29.015174,-31.169148
-22.017662,-21.527261
14.680659,14.556767
8.005620,0.097675
-20.861345,-21.260933
-15.886067,-16.129434
13.787789,13.843698
12.031088,12.122094
-13.273081,-14.369122
9.687966,9.747098
15.407654,16.347343
25.745332,26.222734
-11.842849,-12.115055
4.353045,4.393770
-28.092620,-28.229741
1.275943,1.345901
-0.547878,-1.535475
-0.659556,-0.275062
-40.413369,-40.616488
-23.325844,-23.449632
2.702048,NaN
29.196572,29.674123
11.522627,13.124638
31.485592,32.213563
-11.281119,-11.121623
-6.227209,-6.440182
16.687525,16.913818
-23.417350,-23.706506
2.179600,6.985956
6.992058,6.879937
-0.203620,-0.106451
6.219817,10.390030
-12.997812,-13.186505
-14.131044,-14.177222
16.972973,17.054440
-31.740510,-32.068472
-11.606971,-11.608918
12.046815,12.150593
-2.001652,-1.859073
0.859853,0.825260
10.961267,11.178176
5.957460,-0.041027
10.629629,10.684277
6.814125,-4.550606
-3.294190,-3.310332
-18.740288,-18.115466
-7.579181,-7.803811
-17.891476,-18.139747
8.409497,8.388622
7.532846,7.559527
-27.752038,-28.170074
18.017650,18.517556
6.066877,5.979263
31.492878,48.197809
-12.381744,-12.290708
-11.870210,-12.067357
4.793650,4.943967
-4.058786,-4.119272
1.485939,1.555419
-4.577874,-1.793767
-10.106967,-10.160703
7.327355,10.958973
9.239082,9.099052
-9.245382,-9.200200
-32.821025,-33.089888
7.471161,8.572087
-2.764658,-2.715827
-6.377043,-6.572803
-19.855633,-20.267410
-11.705090,-11.957641
-19.886547,-20.199807
0.996472,1.246145
-40.373935,-40.534628
-12.635366,-12.690400
-6.234958,-6.237645
-28.738699,-28.927964
27.652607,27.695099
7.618326,14.517097
5.151060,5.106863
1.166224,1.031719
-3.182388,NaN
6.950359,6.587617
-8.993760,-9.030447
-25.193432,-24.438450
-17.785431,-17.915493
6.418085,6.523279
-6.123004,-6.087697
10.828159,10.817306
-8.470173,-8.859885
-12.678479,-13.022954
-8.444303,-19.503532
1.620136,0.858809
-0.583135,-0.382762
-24.872588,-25.144711
-0.570078,0.007135
-5.731665,-5.671502
-18.111126,-23.077193
9.500602,9.529531
-14.286948,-14.631580
2.262510,2.157044
-12.405690,-12.573101
14.114494,14.424649
19.440359,19.181336
2.962150,-1.510356
-2.520676,-2.534168
5.704770,5.829332
-5.531260,-5.748926
23.550486,23.904235
-10.805670,-10.786359
26.941148,27.117262
-2.291113,NaN
0.464938,0.535874
10.926034,14.758556
-13.717642,-7.112152
18.980711,19.189060
-3.735435,-3.856308
-24.490128,-24.788199
3.754211,3.719010
-8.176066,-8.444045
4.456174,4.585518
8.457057,8.376044
23.115676,23.281312
-25.078120,-25.346100
6.891464,7.081867
-1.529130,-1.513329
28.333501,29.752187
-21.448510,-26.808967
13.518084,13.664371
-12.249145,-12.568483
-10.448815,-10.705264
-18.136407,-18.524793
-4.109419,-3.944915
13.546403,13.647179
-31.236486,-30.549570
13.571889,13.930145
-4.267063,-4.196280
29.215784,29.210131
25.380808,26.370089
31.652586,31.833990
-13.598435,-15.671399
9.201198,9.146799
-9.886976,-14.139277
2.620962,1.855303
-14.736925,-13.778494
-1.892643,-0.839023
-0.045501,-0.099668
-3.535782,-3.041718
15.250941,15.167635
3.451941,3.117452
-1.851236,-2.036317
-10.384843,-10.355965
-2.842363,-5.428698
-26.826381,-27.098206
-12.699234,-12.767280
-11.294687,-11.440948
-29.428442,-29.735940
-9.389325,-9.361664
-1.106329,-0.975214
-15.169792,-15.502564
29.785363,30.138324
-7.445904,-7.528609
-2.478380,-2.309140
9.271477,9.301783
6.526453,-1.326356
-9.513413,-9.633051
0.447834,0.177787
32.816736,32.763253
-14.116155,2.368785
-16.979178,-17.122698
20.198406,20.382410
-12.834859,NaN
-22.869905,-23.418097
12.478368,14.436506
18.139924,18.441306
1.563542,6.930746
1.895071,1.995646
8.342371,8.845817
16.518359,16.496914
16.968141,17.417783
-10.308865,-11.821848
-11.369141,-11.926788
-17.836251,-18.162448
-15.018513,-14.442030
19.657343,19.897205
-12.561702,-12.731749
6.645917,6.683433
14.365626,14.421908
-8.223489,-8.426507
18.143253,18.176345
4.630579,4.552916
-0.800058,0.052991
4.883814,1.233293
-0.131664,-1.244372
11.567178,1.720190
27.615284,27.889527
13.515866,13.879601
-2.443127,-2.525242
-8.452274,-4.227302
12.480196,12.376637
-26.388029,-26.913288
-13.978909,NaN
-4.334253,-4.921081
14.276564,14.364318
9.580493,9.582616
5.006213,5.073199
-16.276266,-16.655814
22.209549,22.475900
0.746879,0.668545
5.554726,5.525242
25.407369,25.526487
13.825736,14.847131
-9.010021,6.102413
-15.962732,-16.021337
14.619895,14.812998
2.678738,2.572989
-3.091696,30.444365
17.191092,20.897972
-33.140724,-33.203160
14.149342,14.118299
-12.368936,-12.645471
-15.869777,-16.154157
-3.327378,-3.134008
15.111390,15.254497
13.790918,10.970558
37.849826,37.969185
6.753720,6.879357
-19.938086,-20.284845
-14.885438,2.713024
18.410800,18.480174
-21.055888,-21.099758
-19.163015,-19.394304
-1.524364,-2.283050
-9.679261,-9.721452
-12.668658,-4.980522
-10.379700,-10.383658
7.178463,7.307973
5.773434,5.878879
-4.342113,-4.415017
31.503748,31.812164
-12.511489,-12.860361
5.519331,5.482697
-1.222894,-1.425624
-2.295125,-1.776046
-6.882700,-6.787613
7.316452,7.230958
-9.947244,-10.663410
-17.154827,-17.238065
-14.619875,-14.916697
-31.904148,-32.491303
-17.214100,-17.480421
-11.837744,-11.993023
5.382377,5.765878
-2.307274,-2.411732
-9.642683,-11.016767
16.368394,16.757818
-22.431813,-22.705701
1.248204,1.167853
19.018978,19.022451
2.084445,2.828368
17.155200,17.349913
-0.932543,NaN
8.708152,14.023396
1.720396,1.708489
-10.353316,-1.647399
11.920376,11.958685
-0.565128,-0.630420
0.442666,0.520381
23.161627,23.181634
-4.689131,-4.497839
-15.296407,-15.719205
-6.197380,-6.718401
-28.874260,-29.255501
8.087962,7.928333
9.275295,9.489588
-20.496970,NaN
-34.735742,-35.006032
8.029324,8.059539
0.031694,0.031467
-10.627091,-10.913845
0.898205,0.799047
-3.090716,-2.817594
-8.628776,-8.611813
5.656524,5.631544
-25.958442,-26.159908
-5.968793,-5.993974
31.360581,32.734174
-20.970917,-21.277387
-4.927349,-0.373696
17.024551,17.046209
-0.796555,-0.759691
-20.113803,-17.142787
32.133801,32.604786
-5.883450,-5.825713
-3.938282,-4.781961
4.758375,4.811422
0.689221,0.674940
-3.983779,-3.912142
28.588768,28.541072
-9.611658,-9.813722
-13.392183,-13.842422
-17.786556,-26.392823
4.911911,10.231350
27.236634,27.305703
2.116167,2.600200
-7.544482,-7.552991
18.958348,19.089488
-7.206313,-7.166830
-0.635152,-0.640141
-20.384023,-22.286934
15.895877,17.079113
3.529697,7.342899
8.774905,7.323593
-10.192499,-10.440077
1.898401,1.841337
-5.711729,-5.710260
25.135503,25.363592
-19.131659,-19.473348
-17.773397,-18.016434
0.256117,0.319553
-4.960172,-4.905649
-19.286330,-19.528729
-11.289611,-5.440296
2.984249,2.940154
0.062345,7.411396
-8.439135,-8.392303
1.210870,1.282801
14.957261,15.197419
-5.826098,-7.450108
6.045891,6.030147
10.226527,11.695195
-5.907630,-6.182982
35.721069,40.763965
3.961469,3.734196
-40.650957,-41.476863
36.809336,37.041072
6.916429,50.140672
6.858599,6.841975
-30.336929,-30.643019
13.860409,19.434495
-7.792707,-8.052336
-15.644081,-15.880534
-8.786236,-8.747657
-6.490375,-6.717346
-7.778570,-7.666930
0.686194,0.744537
12.100057,14.054703
-6.311399,-7.286236
3.486340,3.380284
2.477945,2.428055
-11.518297,-11.598164
11.532244,11.408556
-3.621139,-3.234452
-14.119490,-14.222035
-7.658784,0.514757
12.915431,18.838163
20.703464,20.860703
16.416292,16.648691
21.146948,21.166293
12.410434,12.645233
-3.117688,3.690082
-7.202201,-7.531529
-5.854361,-8.461896
-0.341772,-0.409226
14.755725,14.951222
-18.432967,-18.775184
2.310165,2.475653
-9.637471,-9.605558
-16.973116,-17.343586
-18.198880,-18.576590
7.417407,32.570855
16.987730,25.179434
30.840319,31.046973
22.538751,22.579648
0.001000,-1.154951
2.767867,2.880716
0.245269,0.341445
23.874317,23.866601
-25.915479,-26.499789
-13.374538,-13.329289
5.735875,7.522001
-12.774410,NaN
-19.686921,-21.094814
-1.956050,-1.882864
-7.415084,1.029599
-0.854442,6.704082
-5.610887,-5.840433
-4.730423,-4.718649
17.582063,17.614561
-4.049313,-4.169766
-12.658886,-13.006423
-16.061807,-24.487861
-1.475730,-1.681131
-4.317432,-4.500683
13.947115,14.068653
-7.529525,-7.113044
14.679640,15.851766
23.371092,23.827536
-39.295587,-39.346419
4.983465,4.854285
19.991401,21.574042
-36.539523,-36.627279
-16.574581,-16.559564
8.567304,9.220771
12.479117,0.672303
13.618708,13.980493
-6.447669,-6.410321
-6.583312,-6.767534
-14.835711,3.258007
-8.217343,-8.042182
-3.312706,-3.468353
23.112017,36.238271
1.341820,2.505634
-6.435681,-6.409412
24.937598,45.308673
13.487761,17.829800
24.645395,24.882261
-3.123054,5.265217
-16.192674,-16.426976
-0.223678,-0.291813
-5.607861,-5.798640
-23.710959,-32.140885
10.366036,20.983979
-0.318667,-0.603275
-13.977714,-14.029588
-6.328219,-5.885186
12.386562,12.444114
-14.033412,-16.107233
3.073876,3.121790
-25.964898,-28.118898
-3.821525,-3.970846
-5.513343,-5.579909
-19.891784,-19.759593
-19.111917,-19.392388
0.548157,-5.511889
-7.207650,-7.228790
4.945625,5.024124
-13.541962,-13.853465
-4.535466,3.476092
13.600709,13.521116
0.846696,0.682937
-9.695483,NaN
-11.232090,-11.740901
16.630786,16.730640
-15.940000,-7.844884
-31.165992,-31.326884
7.455619,7.603453
1.381652,1.483208
-12.037147,-14.791577
-28.385262,-28.676345
18.895783,19.139819
22.746941,30.816765
32.377752,32.574750
-18.351204,-18.454086
2.320492,2.640178
-2.210607,-2.176904
1.378486,2.876592
10.106429,10.116427
-3.622634,-4.356052
-7.336908,-7.519103
1.764107,1.650060
-3.124446,-3.128505
1.050207,-2.182247
-7.961836,-8.172996
-0.456244,-0.371579
16.939464,17.345581
-10.429550,-10.487705
8.337679,8.435670
-7.170905,3.326589
7.989531,7.964366
-22.588802,-23.711489
25.337568,27.018701
-0.860402,-1.354951
-10.961389,-11.012676
-0.080478,14.836174
-3.544590,-3.774007
10.122729,10.282755
3.158336,3.403621
-2.700797,-3.364133
25.324547,25.721905
-25.381770,-25.678435
-11.594811,-12.028529
-2.019469,0.010371
7.673643,7.538528
-2.115109,-1.995741
1.498113,1.417762
-0.989787,0.578983
13.810100,14.862685
17.450625,NaN
-27.690175,-41.896988
-8.149659,-8.400368
-20.711301,-20.939161
33.403662,33.473512
-5.915483,-6.161531
-14.850907,-14.907316
7.975764,8.108395
-8.451000,-8.552084
3.459205,3.165450
-10.243277,1.995554
22.348022,22.507261
-15.124364,-15.216524
-0.123499,NaN
10.297362,10.450226
24.196307,28.033975
-10.191704,0.776577
7.087222,7.148603
-31.396013,-31.795100
19.961968,20.237264
19.037000,19.093845
-6.492187,-6.701317
16.560847,14.321805
3.144938,2.990294
6.187186,10.578485
6.967186,6.808370
7.098915,7.308207
-0.481327,-0.143122
-9.207626,-9.244227
-12.131599,-16.781341
-0.560345,-1.493881
35.377985,35.210386
-1.707860,-1.739199
21.048462,21.526738
-1.485307,-1.273130
-6.698214,-6.891950
13.814652,14.080089
3.425049,3.521874
-17.491470,-17.776394
-20.219286,-20.561382
-3.391672,7.554231
-9.568522,-9.740991
9.831238,10.270135
31.952477,31.900147
-8.921199,-2.523242
-3.328163,-3.219356
-11.215484,-4.872640
11.688958,11.722703
1.174524,1.221998
-7.188164,-7.170878
5.834387,5.897399
-17.420436,-17.807254
-11.988980,-12.320847
-14.630226,-16.774213
-8.945710,-9.070761
13.435381,13.329086
-16.657236,-16.739304
-9.243220,-9.328727
9.336032,9.412544
40.297152,40.435710
-14.776449,-15.091399
5.873560,5.826146
-16.047084,-19.906484
-9.771413,-12.134993
21.879258,22.372746
-15.216754,-15.558661
-18.768142,-18.809796
-18.345684,-18.764160
11.652248,12.850837
-15.237917,-15.502755
-17.809398,-18.185407
-0.795054,-0.783048
-19.612777,-19.606339
3.280808,NaN
-14.700535,-19.902916
18.579279,18.736849
-5.420563,0.069860
-7.424865,-7.378619
-1.616988,-1.661411
6.786711,6.314021
-25.458810,-25.915926
6.244700,6.229566
8.688360,8.650674
-16.946749,NaN
-2.877364,-6.428881
6.588970,6.433917
-1.775673,-1.720709
-5.194865,-5.131228
3.137402,4.144699
-1.748347,-1.709284
7.459813,7.500496
-41.802981,-42.978978
1.134892,13.530655
1.425707,1.710577
9.134089,9.403113
17.199508,17.370857
-9.387066,-10.587707
10.242291,10.476730
-15.980927,-15.768949
-25.044574,-25.246855
-3.374281,7.840771
-13.194593,-13.173312
12.533013,12.788177
-0.317588,NaN
-3.402278,-3.510597
20.288460,20.656406
10.882538,10.982801
5.618693,6.820896
17.645603,17.832342
5.083718,6.089866
-3.248079,-3.431585
-8.226008,-8.399004
-33.422034,-33.653780
-11.253215,-11.456170
-1.554239,-1.755904
11.563545,11.435034
-17.526327,-17.580439
6.438015,6.323770
-13.540142,-13.668570
-1.038164,-1.006309
-22.638053,-23.005066
4.941001,4.834046
-9.942942,-10.171713
-11.168335,-11.307613
1.095686,1.358169
-22.352784,-22.740121
-1.142201,-4.487295
-24.656195,-26.244695
16.470447,16.697060
23.090846,23.074205
-24.823387,-23.867959
