WSS, time,phi
0.000000,445.351240,-36.702754
0.000000,445.454545,-36.561429
0.000000,445.557851,-20.249137
0.000000,445.661157,-68.665859
0.000000,445.764463,-19.843456
0.000000,445.867769,-36.454834
0.000000,445.971074,-29.373270
0.000000,446.074380,-46.486662
0.000000,446.177686,-48.318121
0.000000,446.280992,-36.635855
0.000000,446.384298,-33.324598
0.000000,446.487603,-67.276647
0.000000,446.590909,89.327493
0.000000,446.694215,-10.428866
0.000000,446.797521,11.239626
0.000000,446.900826,-9.215543
0.000000,447.004132,74.836826
0.000000,447.107438,0.609405
0.000000,447.210744,-19.866105
0.000000,447.314050,13.219379
0.000000,447.417355,46.019082
0.000000,447.520661,38.179064
0.000000,447.623967,21.933254
0.000000,447.727273,2.174242
0.000000,447.830579,84.187840
0.000000,447.933884,61.171142
0.000000,448.037190,43.780020
0.000000,448.140496,20.971346
0.000000,448.243802,2.041986
0.000000,448.347107,-22.094323
0.000000,448.450413,-44.241449
0.000000,448.553719,-16.960505
0.000000,448.657025,10.545833
0.000000,448.760331,18.616688
0.000000,448.863636,55.568956
0.000000,448.966942,-41.088688
0.000000,449.070248,-19.884281
0.000000,449.173554,-37.945248
0.000000,449.276860,-41.730304
0.000000,449.380165,-34.668277
0.000000,449.483471,-13.040545
0.000000,449.586777,-32.741494
0.000000,449.690083,-40.556145
0.000000,449.793388,-47.471887
0.000000,449.896694,-65.601811
0.000000,450.000000,83.558870
0.000000,450.103306,5.867130
0.000000,450.206612,67.834376
0.000000,450.309917,67.195649
0.000000,450.413223,71.097470
0.000000,450.516529,5.896849
0.000000,450.619835,38.317369
0.000000,450.723140,-1.173650
0.000000,450.826446,21.701185
0.000000,451.033058,32.458909
0.000000,451.136364,74.319557
0.000000,451.239669,89.559291
0.000000,451.342975,-39.704520
0.000000,451.446281,-68.460988
0.000000,451.549587,-26.980921
0.000000,451.652893,-29.017627
0.000000,451.756198,-25.235927
0.000000,451.859504,-39.012615
0.000000,451.962810,-48.126155
0.000000,452.066116,-69.988075
0.000000,452.169421,-73.079489
0.000000,452.272727,-59.345061
0.000000,452.376033,-66.622794
0.000000,452.479339,-6.154396
0.000000,452.582645,-5.513864
0.000000,452.685950,29.214527
0.000000,452.789256,39.450249
0.000000,452.892562,35.907925
0.000000,452.995868,35.947268
0.000000,453.099174,71.132062
0.000000,453.202479,69.413914
0.000000,453.305785,54.275568
0.000000,453.409091,-58.134964
0.000000,453.512397,-11.469584
0.000000,453.615702,7.137150
0.000000,453.719008,1.358423
0.000000,453.822314,-3.969505
0.000000,453.925620,-21.501097
0.000000,454.028926,-20.338650
0.000000,454.132231,29.856932
0.000000,454.235537,-13.113603
0.000000,454.338843,-24.668319
0.000000,454.442149,-9.943505
0.000000,454.545455,6.404828
0.000000,454.648760,29.609753
0.000000,454.752066,31.637819
0.000000,454.855372,15.000019
0.000000,454.958678,-40.396013
0.000000,455.061983,88.503205
0.000000,455.165289,-46.719320
0.000000,455.268595,-6.249845
0.000000,455.371901,39.384628
0.000000,455.475207,22.729443
0.000000,455.578512,31.975697
0.000000,455.681818,43.848137
0.000000,455.785124,61.740235
0.000000,455.888430,52.785918
0.000000,455.991736,84.272566
0.000000,456.095041,44.787688
0.000000,456.198347,44.687644
0.000000,456.301653,49.505962
0.000000,456.404959,59.405749
0.000000,456.508264,16.155279
0.000000,456.611570,23.860418
0.000000,456.714876,12.482441
0.000000,456.818182,18.651298
0.000000,456.921488,-5.255060
0.000000,457.024793,-16.665218
0.000000,457.128099,-27.753936
0.000000,457.231405,-5.218045
0.000000,457.438017,-22.572306
0.000000,457.541322,-45.881868
0.000000,457.747934,-55.314950
0.000000,457.851240,-30.679445
0.000000,457.954545,65.170605
0.000000,458.057851,44.387502
0.000000,458.161157,65.617869
0.000000,458.264463,68.334368
0.000000,458.367769,-76.468463
0.000000,458.471074,-85.749924
0.000000,458.574380,10.499453
0.000000,458.677686,-11.545446
0.000000,458.780992,4.851964
0.000000,458.884298,-22.107832
0.000000,458.987603,-28.455128
0.000000,459.090909,2.901773
0.000000,459.194215,-1.108501
0.000000,459.297521,-3.975060
0.000000,459.400826,-5.667739
0.000000,459.504132,-45.960847
0.000000,459.607438,-86.512379
0.000000,459.710744,-55.160213
0.000000,459.814050,-70.161775
0.000000,459.917355,-39.835421
0.000000,460.020661,-4.654443
0.000000,460.123967,-10.692572
0.000000,460.227273,-37.700502
0.000000,460.330579,-23.337311
0.000000,460.433884,-64.078587
0.000000,460.537190,82.065437
0.000000,460.640496,66.766215
0.000000,460.743802,72.803442
0.000000,460.847107,-54.501517
0.000000,460.950413,-44.803168
0.000000,461.053719,-47.373269
0.000000,461.157025,-67.289589
0.000000,461.260331,-77.644019
0.000000,461.363636,-77.817648
0.000000,461.466942,-28.585654
0.000000,461.570248,-38.542727
0.000000,461.673554,-33.503963
0.000000,461.776860,-64.325744
0.000000,461.880165,-62.637699
0.000000,461.983471,-59.506000
0.000000,462.086777,-33.909626
0.000000,462.190083,0.571215
0.000000,462.293388,-35.082966
0.000000,462.396694,-60.578446
0.000000,462.500000,-31.597370
0.000000,462.603306,-24.401212
0.000000,462.706612,-66.901610
0.000000,462.809917,-56.282139
0.000000,462.913223,-69.459730
0.000000,463.016529,70.821474
0.000000,463.119835,74.800022
0.000000,463.223140,69.766215
0.000000,463.326446,54.706112
0.000000,463.429752,55.658868
0.000000,463.533058,31.688910
0.000000,463.636364,39.601352
0.000000,463.739669,31.073011
0.000000,463.842975,16.376354
0.000000,463.946281,14.156338
0.000000,464.049587,-12.035980
0.000000,464.152893,-15.478695
0.000000,464.256198,14.555917
0.000000,464.359504,7.832582
0.000000,464.462810,21.537877
0.000000,464.566116,11.171120
0.000000,464.669421,-4.105697
0.000000,464.772727,-15.863379
0.000000,464.876033,-65.748900
0.000000,464.979339,-36.899554
0.000000,465.082645,-27.617045
0.000000,465.185950,-35.653922
0.000000,465.289256,-3.044695
0.000000,465.392562,19.100271
0.000000,465.495868,4.452864
0.000000,465.599174,13.095181
0.000000,465.702479,23.326015
0.000000,465.805785,17.515955
0.000000,465.909091,27.077022
0.000000,466.012397,0.953161
3.500000,26.859504,8.943150
3.500000,26.962810,3.647185
3.500000,27.066116,8.571438
3.500000,27.169421,6.090155
3.500000,27.272727,1.043587
3.500000,27.376033,3.452290
3.500000,27.479339,2.337555
3.500000,27.582645,11.826607
3.500000,27.685950,3.536116
3.500000,27.789256,11.860290
3.500000,27.892562,-5.446454
3.500000,27.995868,3.684744
3.500000,28.099174,7.287400
3.500000,28.202479,-9.757150
3.500000,28.305785,-1.180609
3.500000,28.409091,-8.187010
3.500000,28.512397,-13.882770
3.500000,28.615702,-7.902038
3.500000,28.719008,0.774089
3.500000,28.822314,7.936681
3.500000,28.925620,-11.142299
3.500000,29.028926,-13.621099
3.500000,29.132231,-2.028229
3.500000,29.235537,-1.880417
3.500000,29.338843,-3.593117
3.500000,29.442149,-6.734691
3.500000,29.545455,1.301688
3.500000,29.648760,4.539696
3.500000,29.752066,-6.980178
3.500000,29.855372,-3.580342
3.500000,29.958678,-11.056851
3.500000,30.061983,2.294421
3.500000,30.165289,0.179255
3.500000,30.268595,-2.790611
3.500000,30.371901,-2.619283
3.500000,30.475207,4.003666
3.500000,30.578512,-1.970937
3.500000,30.681818,3.312510
3.500000,30.785124,6.672654
3.500000,30.888430,4.472493
3.500000,30.991736,1.608222
3.500000,31.095041,-4.095552
3.500000,31.301653,-7.758969
3.500000,31.404959,-6.221501
3.500000,31.508264,9.197127
3.500000,31.611570,-2.821835
3.500000,31.714876,-0.806352
3.500000,31.818182,-4.444818
3.500000,31.921488,-3.193047
3.500000,32.024793,-7.707072
3.500000,32.128099,8.055053
3.500000,32.231405,-0.819871
3.500000,32.334711,4.403118
3.500000,32.438017,-2.123602
3.500000,32.541322,-8.848722
3.500000,32.644628,-11.312391
3.500000,32.747934,0.178899
3.500000,32.851240,1.647626
3.500000,32.954545,-8.213617
3.500000,33.057851,13.217725
3.500000,33.161157,0.888673
3.500000,33.264463,7.815686
3.500000,33.367769,0.524135
3.500000,33.471074,-0.554283
3.500000,33.574380,-0.165122
3.500000,33.677686,4.471140
3.500000,33.780992,10.795351
3.500000,33.884298,6.621729
3.500000,33.987603,-9.130660
3.500000,34.090909,2.663413
3.500000,34.194215,-6.390407
3.500000,34.297521,-13.701735
3.500000,34.400826,3.024336
3.500000,34.504132,1.181324
3.500000,34.607438,-15.747068
3.500000,34.710744,-17.727612
3.500000,34.814050,0.849877
3.500000,34.917355,18.790207
3.500000,35.020661,6.551042
3.500000,35.123967,4.861986
3.500000,35.227273,5.213366
3.500000,35.330579,8.396878
3.500000,35.433884,-0.948186
3.500000,35.537190,1.344132
3.500000,35.640496,2.030157
3.500000,35.743802,3.676369
3.500000,35.847107,2.677580
3.500000,35.950413,0.228733
3.500000,36.053719,5.288671
3.500000,36.157025,-8.686466
3.500000,36.260331,2.884723
3.500000,36.363636,4.006865
3.500000,36.466942,5.596603
3.500000,36.570248,5.347950
3.500000,36.673554,6.237979
3.500000,36.776860,8.045019
3.500000,36.880165,5.996592
3.500000,36.983471,-0.568470
3.500000,37.086777,-3.308349
3.500000,37.190083,-9.219397
3.500000,37.293388,-8.076874
3.500000,37.396694,7.894426
3.500000,37.500000,15.389047
3.500000,37.706612,-0.242977
3.500000,37.809917,2.712224
3.500000,37.913223,-13.266505
3.500000,38.016529,0.310219
3.500000,38.119835,8.773586
3.500000,38.223140,1.670139
3.500000,38.326446,0.779396
3.500000,38.429752,3.433095
3.500000,38.533058,2.338952
3.500000,38.636364,-9.338744
3.500000,38.739669,4.001463
3.500000,38.842975,10.330503
3.500000,38.946281,12.631706
3.500000,39.049587,-9.038966
3.500000,39.152893,8.747621
3.500000,39.256198,2.658337
3.500000,39.359504,-10.039670
3.500000,39.462810,15.543305
3.500000,39.566116,5.882051
3.500000,39.669421,8.701554
3.500000,39.772727,11.386791
3.500000,39.876033,13.748813
3.500000,39.979339,17.826874
3.500000,40.082645,-1.890891
3.500000,40.185950,-5.386549
3.500000,40.289256,-4.718639
3.500000,40.392562,6.726141
3.500000,40.495868,7.189153
3.500000,40.599174,-1.635865
3.500000,40.702479,-14.385046
3.500000,40.805785,3.613296
3.500000,40.909091,-8.350077
3.500000,41.012397,-4.962719
3.500000,41.115702,-0.583423
3.500000,41.219008,-4.224717
3.500000,41.322314,-12.239544
3.500000,41.425620,-4.142409
3.500000,41.528926,-16.245538
3.500000,41.632231,-18.233730
3.500000,41.735537,-13.556986
3.500000,41.838843,-6.065469
3.500000,41.942149,0.165084
3.500000,42.045455,5.312136
3.500000,42.148760,3.409594
3.500000,42.252066,9.435762
3.500000,42.355372,7.445624
3.500000,42.458678,3.344548
3.500000,42.561983,-8.861706
3.500000,42.665289,2.572729
3.500000,42.768595,2.913391
3.500000,42.871901,-13.321009
3.500000,42.975207,-5.142447
3.500000,43.078512,9.587103
3.500000,43.181818,-2.632809
3.500000,43.285124,-11.442702
3.500000,43.388430,2.984792
3.500000,43.491736,-1.769346
3.500000,43.595041,-2.129532
3.500000,43.698347,-5.188578
3.500000,43.801653,4.492131
3.500000,43.904959,-1.623479
3.500000,44.008264,-1.794570
3.500000,44.111570,-7.991322
3.500000,44.214876,2.577365
3.500000,44.318182,1.891958
3.500000,44.421488,4.665738
3.500000,44.524793,9.099163
3.500000,44.628099,-1.831095
3.500000,44.731405,5.019988
3.500000,44.834711,-14.466842
3.500000,44.938017,-6.193403
3.500000,45.041322,-2.304445
3.500000,45.144628,-3.551085
3.500000,45.247934,-5.104858
3.500000,45.351240,6.464824
3.500000,45.454545,-2.044555
3.500000,45.557851,-11.889401
3.500000,45.661157,-5.596334
3.500000,45.764463,2.564143
3.500000,45.867769,4.993185
3.500000,45.971074,6.637454
3.500000,46.074380,4.999173
3.500000,46.177686,4.943415
3.500000,46.280992,-20.928267
3.500000,46.384298,-20.592308
3.500000,46.487603,6.658110
-3.500000,71.487603,5.591011
-3.500000,71.590909,0.512851
-3.500000,71.694215,-10.538174
-3.500000,71.797521,-5.305893
-3.500000,71.900826,-8.989439
-3.500000,72.004132,-15.450917
-3.500000,72.107438,-12.915245
-3.500000,72.210744,-16.665004
-3.500000,72.314050,-17.048457
-3.500000,72.417355,-5.910668
-3.500000,72.520661,-6.337120
-3.500000,72.623967,-6.236214
-3.500000,72.727273,0.398364
-3.500000,72.830579,11.080730
-3.500000,72.933884,-3.056404
-3.500000,73.037190,-7.845970
-3.500000,73.140496,-16.887303
-3.500000,73.243802,-15.612629
-3.500000,73.347107,1.520248
-3.500000,73.450413,-23.394251
-3.500000,73.553719,-16.331975
-3.500000,73.657025,-19.508034
-3.500000,73.760331,8.198194
-3.500000,73.863636,-3.961581
-3.500000,73.966942,-3.164884
-3.500000,74.070248,-2.020288
-3.500000,74.173554,1.966565
-3.500000,74.276860,-8.098927
-3.500000,74.380165,-7.253152
-3.500000,74.483471,-7.462836
-3.500000,74.586777,-4.581688
-3.500000,74.690083,5.382694
-3.500000,74.793388,-0.335518
-3.500000,74.896694,-6.553011
-3.500000,75.000000,-2.347009
-3.500000,75.103306,-6.350417
-3.500000,75.206612,-16.167402
-3.500000,75.309917,-4.302705
-3.500000,75.413223,0.975975
-3.500000,75.516529,-2.804157
-3.500000,75.619835,-2.498302
-3.500000,75.723140,-2.361112
-3.500000,75.826446,6.580997
-3.500000,75.929752,-2.035808
-3.500000,76.033058,12.434638
-3.500000,76.136364,1.652504
-3.500000,76.239669,3.388151
-3.500000,76.342975,3.624875
-3.500000,76.446281,2.837374
-3.500000,76.549587,-0.989330
-3.500000,76.652893,11.039973
-3.500000,76.756198,6.833309
-3.500000,76.859504,6.127858
-3.500000,76.962810,0.625504
-3.500000,77.066116,-9.567844
-3.500000,77.169421,-12.616281
-3.500000,77.272727,-9.347172
-3.500000,77.376033,-4.089266
-3.500000,77.479339,-11.276705
-3.500000,77.582645,-16.130153
-3.500000,77.685950,2.118118
-3.500000,77.789256,-6.145440
-3.500000,77.892562,-2.279389
-3.500000,77.995868,-3.913504
-3.500000,78.099174,-0.727581
-3.500000,78.202479,1.594895
-3.500000,78.305785,-4.008195
-3.500000,78.409091,-12.450743
-3.500000,78.512397,1.494507
-3.500000,78.615702,2.675854
-3.500000,78.719008,8.920622
-3.500000,78.822314,-3.371559
-3.500000,78.925620,-5.777212
-3.500000,79.028926,-3.194898
-3.500000,79.132231,-2.127768
-3.500000,79.235537,1.752144
-3.500000,79.338843,-20.496317
-3.500000,79.442149,1.039114
-3.500000,79.545455,8.063719
-3.500000,79.648760,6.177936
-3.500000,79.752066,3.548920
-3.500000,79.855372,8.170727
-3.500000,79.958678,-10.773481
-3.500000,80.061983,0.363251
-3.500000,80.165289,-16.065029
-3.500000,80.268595,0.343984
-3.500000,80.371901,-3.753897
-3.500000,80.475207,-9.841245
-3.500000,80.578512,6.753817
-3.500000,80.681818,8.329975
-3.500000,80.785124,2.798399
-3.500000,80.888430,-1.770580
-3.500000,80.991736,-1.369479
-3.500000,81.095041,6.363318
-3.500000,81.198347,-11.548523
-3.500000,81.301653,-11.679038
-3.500000,81.404959,-8.469790
-3.500000,81.508264,-7.881283
-3.500000,81.611570,-10.893841
-3.500000,81.714876,-10.852032
-3.500000,81.818182,-12.673211
-3.500000,81.921488,2.364219
-3.500000,82.024793,-1.624798
-3.500000,82.128099,-7.223951
-3.500000,82.231405,9.274562
-3.500000,82.334711,3.430487
-3.500000,82.438017,14.547414
-3.500000,82.541322,8.711915
-3.500000,82.644628,5.054066
-3.500000,82.747934,10.821482
-3.500000,82.851240,9.136419
-3.500000,82.954545,6.143045
-3.500000,83.057851,-3.490637
-3.500000,83.161157,-2.952706
-3.500000,83.264463,3.598566
-3.500000,83.367769,2.629353
-3.500000,83.471074,-13.598738
-3.500000,83.574380,-15.902212
-3.500000,83.677686,-1.765587
-3.500000,83.780992,-3.822642
-3.500000,83.884298,-4.051293
-3.500000,83.987603,-4.534623
-3.500000,84.090909,0.377258
-3.500000,84.194215,-4.557885
-3.500000,84.297521,-2.075582
-3.500000,84.400826,2.420332
-3.500000,84.504132,6.205397
-3.500000,84.607438,4.965012
-3.500000,84.710744,0.050907
-3.500000,84.814050,-4.347516
-3.500000,84.917355,2.492754
-3.500000,85.020661,4.453965
-3.500000,85.123967,2.692378
-3.500000,85.227273,10.819545
-3.500000,85.330579,10.915952
-3.500000,85.433884,7.632058
-3.500000,85.537190,8.446996
-3.500000,85.640496,2.509191
-3.500000,85.743802,2.086307
-3.500000,85.847107,0.694667
-3.500000,85.950413,-1.494076
-3.500000,86.053719,-3.594172
-3.500000,86.157025,-2.452927
-3.500000,86.260331,3.939365
-3.500000,86.363636,-1.319363
-3.500000,86.466942,-7.390921
-3.500000,86.570248,-14.671072
-3.500000,86.673554,-10.757806
-3.500000,86.776860,-2.873721
-3.500000,86.880165,-12.645294
-3.500000,86.983471,-16.917483
-3.500000,87.086777,-0.921066
-3.500000,87.190083,-2.325340
-3.500000,87.293388,-2.045354
-3.500000,87.396694,5.210817
-3.500000,87.500000,1.632812
-3.500000,87.603306,-3.259454
-3.500000,87.706612,-3.280222
-3.500000,87.809917,-5.536394
-3.500000,87.913223,-4.874475
-3.500000,88.016529,-3.191430
-3.500000,88.119835,-3.652997
-3.500000,88.223140,-4.171424
-3.500000,88.326446,-12.179132
-3.500000,88.429752,-3.526437
-3.500000,88.533058,-6.214877
-3.500000,88.636364,5.409574
-3.500000,88.739669,6.210554
-3.500000,88.842975,1.654187
-3.500000,88.946281,1.313518
-3.500000,89.049587,5.209137
-3.500000,89.152893,-10.880363
-3.500000,89.256198,-0.588746
-3.500000,89.359504,-8.447820
-3.500000,89.462810,-5.890337
-3.500000,89.566116,-16.061026
-3.500000,89.669421,-14.019241
-3.500000,89.772727,-9.305817
-3.500000,89.876033,-4.776456
-3.500000,89.979339,9.719205
-3.500000,90.082645,-6.579438
-3.500000,90.185950,-11.542545
-3.500000,90.289256,-20.445697
-3.500000,90.392562,-8.234140
-3.500000,90.495868,-5.006667
-3.500000,90.599174,-18.800608
-3.500000,90.702479,-18.261190
-3.500000,90.805785,-15.559667
-3.500000,90.909091,1.515713
-3.500000,91.012397,2.202603
-3.500000,91.115702,-4.652464
-3.500000,91.219008,-0.129845
-3.500000,91.322314,-4.010649
2.500000,135.433884,-9.292775
2.500000,135.537190,-4.749249
2.500000,135.640496,11.957233
2.500000,135.743802,-0.275247
2.500000,135.847107,19.160178
2.500000,135.950413,9.218673
2.500000,136.157025,3.294162
2.500000,136.260331,-8.620879
2.500000,136.363636,-16.139726
2.500000,136.466942,-16.246378
2.500000,136.570248,3.083653
2.500000,136.673554,1.742243
2.500000,136.776860,11.167386
2.500000,136.880165,11.216621
2.500000,136.983471,-4.485307
2.500000,137.086777,-5.324164
2.500000,137.190083,-4.297738
2.500000,137.293388,-1.264340
2.500000,137.396694,-14.045545
2.500000,137.500000,9.322428
2.500000,137.603306,4.693309
2.500000,137.706612,5.903577
2.500000,137.809917,13.268649
2.500000,137.913223,1.494011
2.500000,138.016529,0.077050
2.500000,138.119835,-0.227532
2.500000,138.223140,10.031058
2.500000,138.326446,2.074205
2.500000,138.429752,-10.052163
2.500000,138.533058,0.210038
2.500000,138.636364,-7.575070
2.500000,138.842975,-5.553128
2.500000,138.946281,3.369463
2.500000,139.049587,1.261222
2.500000,139.152893,-1.239103
2.500000,139.256198,4.028303
2.500000,139.359504,-0.801262
2.500000,139.462810,-8.798029
2.500000,139.566116,-0.080602
2.500000,139.669421,9.211732
2.500000,139.772727,-0.683348
2.500000,139.876033,-11.364006
2.500000,139.979339,-6.316419
2.500000,140.082645,6.909731
2.500000,140.185950,-12.118930
2.500000,140.289256,-6.568335
2.500000,140.392562,18.411427
2.500000,140.495868,9.630340
2.500000,140.599174,-6.629780
2.500000,140.702479,3.143708
2.500000,140.805785,-5.789400
2.500000,140.909091,-3.711808
2.500000,141.012397,-17.162564
2.500000,141.115702,-11.172130
2.500000,141.219008,-1.191494
2.500000,141.322314,-15.234146
2.500000,141.425620,2.579093
2.500000,141.528926,2.525628
2.500000,141.632231,2.624270
2.500000,141.735537,3.471041
2.500000,141.838843,-8.856569
2.500000,141.942149,-14.664183
2.500000,142.045455,7.246680
2.500000,142.148760,-5.771817
2.500000,142.252066,-8.654578
2.500000,142.355372,-7.308466
2.500000,142.458678,-5.166235
2.500000,142.561983,9.067335
2.500000,142.665289,3.202205
2.500000,142.768595,0.549516
2.500000,142.871901,19.358361
2.500000,142.975207,-5.071333
2.500000,143.078512,-12.972889
2.500000,143.181818,-7.156635
2.500000,143.285124,-5.131942
2.500000,143.388430,-1.608054
2.500000,143.491736,-9.945809
2.500000,143.595041,0.032145
2.500000,143.698347,-5.077418
2.500000,143.801653,-15.425844
2.500000,143.904959,-11.184001
2.500000,144.008264,-13.149519
2.500000,144.111570,-3.553808
2.500000,144.214876,-6.051230
2.500000,144.318182,5.823794
2.500000,144.421488,6.999741
2.500000,144.524793,-14.635627
2.500000,144.628099,-6.563140
2.500000,144.731405,6.417940
2.500000,144.834711,-14.683161
2.500000,144.938017,2.649418
2.500000,145.041322,-8.617368
2.500000,145.144628,-11.065237
2.500000,145.247934,-13.259587
2.500000,145.351240,0.961008
2.500000,145.454545,12.410851
2.500000,145.557851,14.075609
2.500000,145.661157,2.129683
2.500000,145.764463,4.853370
2.500000,145.867769,-11.752352
2.500000,145.971074,-8.939884
2.500000,146.074380,-5.450854
2.500000,146.177686,-2.491923
2.500000,146.280992,-4.908066
2.500000,146.384298,-2.566218
2.500000,146.487603,-8.411791
2.500000,146.590909,-11.183645
2.500000,146.694215,4.476832
2.500000,146.797521,-11.308905
2.500000,146.900826,-6.976095
2.500000,147.004132,6.503032
2.500000,147.107438,-1.413128
2.500000,147.210744,-9.841066
2.500000,147.314050,-5.551014
2.500000,147.417355,-11.489682
2.500000,147.520661,15.057071
2.500000,147.623967,-4.593582
2.500000,147.727273,-4.863107
2.500000,147.830579,5.390730
2.500000,147.933884,-10.059536
2.500000,148.037190,2.417873
2.500000,148.140496,-7.042169
2.500000,148.243802,-5.609059
2.500000,148.347107,4.347596
2.500000,148.450413,-9.877172
2.500000,148.553719,-17.366542
2.500000,148.657025,-19.126295
2.500000,148.760331,-8.561206
2.500000,148.863636,3.612475
2.500000,148.966942,-3.423325
2.500000,149.070248,-5.301966
2.500000,149.173554,-1.803871
2.500000,149.276860,-2.610672
2.500000,149.380165,5.704985
2.500000,149.483471,6.941488
2.500000,149.586777,14.889623
2.500000,149.690083,-4.962349
2.500000,149.793388,-13.640506
2.500000,149.896694,0.584939
2.500000,150.000000,8.971960
2.500000,150.103306,2.464673
2.500000,150.206612,-0.340903
2.500000,150.309917,3.924652
2.500000,150.413223,12.896182
2.500000,150.516529,7.812576
2.500000,150.619835,-9.434460
2.500000,150.723140,-0.039051
2.500000,150.826446,-12.815037
2.500000,150.929752,-4.546293
2.500000,151.033058,2.424379
2.500000,151.136364,6.328558
2.500000,151.239669,0.976966
2.500000,151.342975,-2.247878
2.500000,151.446281,-5.373184
2.500000,151.549587,-14.134175
2.500000,151.652893,10.462891
2.500000,151.756198,1.456225
2.500000,151.859504,-10.286151
2.500000,151.962810,-7.414872
2.500000,152.066116,7.859788
2.500000,152.169421,-4.436049
2.500000,152.272727,12.485237
2.500000,152.376033,1.093838
2.500000,152.479339,-8.806136
2.500000,152.582645,-15.697016
2.500000,152.685950,-13.414061
2.500000,152.789256,-6.049368
2.500000,152.892562,0.873833
2.500000,152.995868,18.268864
2.500000,153.099174,-1.930656
2.500000,153.202479,-0.763990
2.500000,153.305785,1.009209
2.500000,153.409091,-2.215999
2.500000,153.512397,-4.525439
2.500000,153.615702,-8.594670
2.500000,153.719008,-1.581445
2.500000,153.822314,0.231578
2.500000,153.925620,-1.310211
2.500000,154.028926,-1.434139
2.500000,154.132231,5.226147
2.500000,154.235537,-0.360998
2.500000,154.338843,-10.010088
2.500000,154.442149,3.868077
2.500000,154.545455,-4.571570
2.500000,154.648760,7.962439
2.500000,154.752066,-1.797345
2.500000,154.855372,0.053725
2.500000,154.958678,-22.248911
2.500000,155.061983,-41.591995
2.500000,155.165289,-20.470736
2.500000,155.268595,4.709979
-2.500000,195.454545,6.592071
-2.500000,195.557851,-2.658757
-2.500000,195.661157,-12.249389
-2.500000,195.764463,-0.965497
-2.500000,195.867769,-2.444035
-2.500000,195.971074,17.143148
-2.500000,196.074380,-1.505959
-2.500000,196.177686,6.791105
-2.500000,196.280992,12.598424
-2.500000,196.384298,6.340816
-2.500000,196.487603,-8.029595
-2.500000,196.590909,1.908531
-2.500000,196.694215,10.640937
-2.500000,196.797521,2.942603
-2.500000,196.900826,-8.468136
-2.500000,197.004132,1.722570
-2.500000,197.107438,7.085735
-2.500000,197.210744,-11.465528
-2.500000,197.314050,-6.332454
-2.500000,197.417355,2.346833
-2.500000,197.520661,3.472228
-2.500000,197.623967,2.550643
-2.500000,197.727273,4.045257
-2.500000,197.830579,-3.122898
-2.500000,197.933884,-21.115076
-2.500000,198.037190,-13.642459
-2.500000,198.140496,-9.089136
-2.500000,198.243802,-6.238120
-2.500000,198.347107,-5.138889
-2.500000,198.450413,-1.415327
-2.500000,198.553719,5.450216
-2.500000,198.657025,17.603555
-2.500000,198.760331,-17.764441
-2.500000,198.863636,2.933932
-2.500000,198.966942,13.611327
-2.500000,199.070248,-21.336529
-2.500000,199.173554,-8.062239
-2.500000,199.276860,6.934808
-2.500000,199.380165,-6.410739
-2.500000,199.483471,-12.597241
-2.500000,199.586777,-4.424276
-2.500000,199.690083,-11.694246
-2.500000,199.793388,-19.403486
-2.500000,199.896694,-9.465555
-2.500000,200.000000,-9.524710
-2.500000,200.103306,-21.217733
-2.500000,200.206612,-13.050200
-2.500000,200.309917,-5.037889
-2.500000,200.413223,-11.146519
-2.500000,200.516529,6.540977
-2.500000,200.619835,2.339912
-2.500000,200.723140,0.564821
-2.500000,200.826446,-2.667661
-2.500000,200.929752,-11.923269
-2.500000,201.033058,-21.831582
-2.500000,201.136364,-25.685114
-2.500000,201.239669,-9.962377
-2.500000,201.342975,-1.242450
-2.500000,201.446281,4.055340
-2.500000,201.549587,-3.021273
-2.500000,201.652893,1.583192
-2.500000,201.756198,-6.431645
-2.500000,201.859504,0.766169
-2.500000,201.962810,-0.511092
-2.500000,202.066116,-13.524293
-2.500000,202.169421,13.618149
-2.500000,202.272727,5.442109
-2.500000,202.376033,0.354370
-2.500000,202.479339,-10.976838
-2.500000,202.582645,12.638733
-2.500000,202.685950,-4.724131
-2.500000,202.789256,6.486370
-2.500000,202.892562,11.510464
-2.500000,202.995868,-0.906881
-2.500000,203.099174,-4.717437
-2.500000,203.202479,-10.784494
-2.500000,203.305785,-12.712891
-2.500000,203.409091,-5.557315
-2.500000,203.512397,7.329733
-2.500000,203.615702,-12.653147
-2.500000,203.719008,-1.139874
-2.500000,203.822314,-4.472712
-2.500000,203.925620,-4.951853
-2.500000,204.028926,-0.858149
-2.500000,204.132231,-7.689629
-2.500000,204.235537,-3.608903
-2.500000,204.338843,0.054397
-2.500000,204.442149,-4.995947
-2.500000,204.545455,-0.518688
-2.500000,204.648760,7.088818
-2.500000,204.752066,0.113599
-2.500000,204.855372,-1.354707
-2.500000,204.958678,-2.968189
-2.500000,205.061983,2.419535
-2.500000,205.165289,7.260765
-2.500000,205.268595,18.014818
-2.500000,205.371901,2.977726
-2.500000,205.475207,-4.609529
-2.500000,205.578512,-9.195698
-2.500000,205.681818,3.263356
-2.500000,205.785124,-4.546919
-2.500000,205.888430,4.114898
-2.500000,205.991736,20.424993
-2.500000,206.095041,2.732569
-2.500000,206.198347,-13.933068
-2.500000,206.301653,-5.108092
-2.500000,206.404959,-12.589271
-2.500000,206.508264,-8.537506
