Pe, phi, Phi
129.733243,36.026892,0.000021
129.733243,36.460951,0.000011
129.733243,36.895010,0.000006
129.733243,37.329068,0.000002
129.733243,37.763127,0.000001
129.733243,38.197186,-0.000000
129.733243,38.631245,-0.000001
129.733243,39.065304,-0.000000
129.733243,39.499363,0.000000
129.733243,39.933422,0.000001
129.733243,40.367481,0.000001
129.733243,40.801540,0.000002
129.733243,41.235599,0.000002
129.733243,41.669658,0.000002
129.733243,42.103717,0.000001
129.733243,42.537776,0.000001
129.733243,42.971835,0.000000
129.733243,58.197186,0.000001
129.733243,73.422538,0.000001
129.733243,88.647890,0.000001
129.733243,103.873241,0.000001
129.733243,119.098593,0.000001
129.733243,134.323945,0.000001
129.733243,149.549297,0.000001
129.733243,164.774648,0.000001
129.733243,180.000000,-0.000001
132.435811,-180.000000,0.000000
132.435811,-164.774648,0.000000
132.435811,-149.549297,0.000000
132.435811,-134.323945,0.000001
132.435811,-119.098593,0.000001
132.435811,-103.873241,0.000001
132.435811,-88.647890,0.000001
132.435811,-73.422538,0.000001
132.435811,-58.197186,0.000001
132.435811,-42.971835,0.000000
132.435811,-42.537776,0.000001
132.435811,-42.103717,0.000001
132.435811,-41.669658,0.000001
132.435811,-41.235599,0.000001
132.435811,-40.801540,0.000001
132.435811,-40.367481,0.000001
132.435811,-39.933422,0.000000
132.435811,-39.499363,0.000000
132.435811,-39.065304,-0.000000
132.435811,-38.631245,-0.000000
132.435811,-38.197186,0.000000
132.435811,-37.763127,0.000001
132.435811,-37.329068,0.000001
132.435811,-36.895010,0.000003
132.435811,-36.460951,0.000006
132.435811,-36.026892,0.000012
132.435811,-35.592833,0.000021
132.435811,-35.158774,0.000036
132.435811,-34.724715,0.000059
132.435811,-34.290656,0.000093
132.435811,-33.856597,0.000142
132.435811,-33.422538,0.000208
132.435811,-32.988479,0.000294
132.435811,-32.554420,0.000404
132.435811,-32.120361,0.000541
132.435811,-31.686302,0.000715
132.435811,-31.252243,0.000937
132.435811,-30.818184,0.001222
132.435811,-30.384125,0.001583
132.435811,-29.950067,0.002033
132.435811,-29.516008,0.002584
132.435811,-29.081949,0.003251
132.435811,-28.647890,0.004046
132.435811,-28.213831,0.004996
132.435811,-27.779772,0.006143
132.435811,-27.345713,0.007531
132.435811,-26.911654,0.009206
132.435811,-26.477595,0.011211
132.435811,-26.043536,0.013592
132.435811,-25.609477,0.016393
132.435811,-25.175418,0.019659
132.435811,-24.741359,0.023446
132.435811,-24.307300,0.027852
132.435811,-23.873241,0.032984
132.435811,-23.439183,0.038948
132.435811,-23.005124,0.045851
132.435811,-22.571065,0.053800
132.435811,-22.137006,0.062900
132.435811,-21.702947,0.073260
132.435811,-21.268888,0.084989
132.435811,-20.834829,0.098237
132.435811,-20.400770,0.113171
132.435811,-19.966711,0.129959
132.435811,-19.532652,0.148769
132.435811,-19.098593,0.169769
132.435811,-18.664534,0.193126
132.435811,-18.230475,0.219008
132.435811,-17.796416,0.247582
132.435811,-17.362357,0.278996
132.435811,-16.928298,0.313375
132.435811,-16.494240,0.350844
132.435811,-16.060181,0.391526
132.435811,-15.626122,0.435547
132.435811,-15.192063,0.483031
132.435811,-14.758004,0.534102
132.435811,-14.323945,0.588885
132.435811,-13.889886,0.647439
132.435811,-13.455827,0.709664
132.435811,-13.021768,0.775440
132.435811,-12.587709,0.844646
132.435811,-12.153650,0.917159
132.435811,-11.719591,0.992859
132.435811,-11.285532,1.071625
132.435811,-10.851473,1.153334
132.435811,-10.417414,1.237826
132.435811,-9.983356,1.324710
132.435811,-9.549297,1.413511
132.435811,-9.115238,1.503756
132.435811,-8.681179,1.594974
132.435811,-8.247120,1.686689
132.435811,-7.813061,1.778430
132.435811,-7.379002,1.869722
132.435811,-6.944943,1.960088
132.435811,-6.510884,2.048981
132.435811,-6.076825,2.135799
132.435811,-5.642766,2.219939
132.435811,-5.208707,2.300795
132.435811,-4.774648,2.377766
132.435811,-4.340589,2.450246
132.435811,-3.906530,2.517633
132.435811,-3.472471,2.579324
132.435811,-3.038413,2.634827
132.435811,-2.604354,2.683843
132.435811,-2.170295,2.726089
132.435811,-1.736236,2.761286
132.435811,-1.302177,2.789151
132.435811,-0.868118,2.809403
132.435811,-0.434059,2.821761
132.435811,0.000000,2.825943
132.435811,0.434059,2.821763
132.435811,0.868118,2.809407
132.435811,1.302177,2.789157
132.435811,1.736236,2.761295
132.435811,2.170295,2.726101
132.435811,2.604354,2.683857
132.435811,3.038413,2.634843
132.435811,3.472471,2.579343
132.435811,3.906530,2.517655
132.435811,4.340589,2.450271
132.435811,4.774648,2.377793
132.435811,5.208707,2.300826
132.435811,5.642766,2.219972
132.435811,6.076825,2.135836
132.435811,6.510884,2.049021
132.435811,6.944943,1.960131
132.435811,7.379002,1.869767
132.435811,7.813061,1.778478
132.435811,8.247120,1.686741
132.435811,8.681179,1.595028
132.435811,9.115238,1.503813
132.435811,9.549297,1.413570
132.435811,9.983356,1.324771
132.435811,10.417414,1.237890
132.435811,10.851473,1.153400
132.435811,11.285532,1.071691
132.435811,11.719591,0.992927
132.435811,12.153650,0.917228
132.435811,12.587709,0.844715
132.435811,13.021768,0.775510
132.435811,13.455827,0.709734
132.435811,13.889886,0.647508
132.435811,14.323945,0.588954
132.435811,14.758004,0.534170
132.435811,15.192063,0.483098
132.435811,15.626122,0.435613
132.435811,16.060181,0.391590
132.435811,16.494240,0.350906
132.435811,16.928298,0.313435
132.435811,17.362357,0.279054
132.435811,17.796416,0.247637
132.435811,18.230475,0.219060
132.435811,18.664534,0.193175
132.435811,19.098593,0.169815
132.435811,19.532652,0.148812
132.435811,19.966711,0.129999
132.435811,20.400770,0.113208
132.435811,20.834829,0.098271
132.435811,21.268888,0.085020
132.435811,21.702947,0.073288
132.435811,22.137006,0.062926
132.435811,22.571065,0.053822
132.435811,23.005124,0.045871
132.435811,23.439183,0.038965
132.435811,23.873241,0.032999
132.435811,24.307300,0.027865
132.435811,24.741359,0.023457
132.435811,25.175418,0.019668
132.435811,25.609477,0.016401
132.435811,26.043536,0.013599
132.435811,26.477595,0.011217
132.435811,26.911654,0.009210
132.435811,27.345713,0.007534
132.435811,27.779772,0.006145
132.435811,28.213831,0.004998
132.435811,28.647890,0.004048
132.435811,29.081949,0.003252
132.435811,29.516008,0.002585
132.435811,29.950067,0.002033
132.435811,30.384125,0.001583
132.435811,30.818184,0.001222
132.435811,31.252243,0.000937
132.435811,31.686302,0.000714
132.435811,32.120361,0.000541
132.435811,32.554420,0.000404
132.435811,32.988479,0.000294
132.435811,33.422538,0.000208
132.435811,33.856597,0.000142
132.435811,34.290656,0.000093
132.435811,34.724715,0.000059
132.435811,35.158774,0.000036
132.435811,35.592833,0.000021
132.435811,36.026892,0.000012
132.435811,36.460951,0.000006
132.435811,36.895010,0.000003
132.435811,37.329068,0.000001
132.435811,37.763127,0.000001
132.435811,38.197186,0.000000
132.435811,38.631245,-0.000000
132.435811,39.065304,-0.000000
132.435811,39.499363,0.000000
132.435811,39.933422,0.000000
132.435811,40.367481,0.000001
132.435811,40.801540,0.000001
132.435811,41.235599,0.000001
132.435811,41.669658,0.000001
132.435811,42.103717,0.000001
132.435811,42.537776,0.000001
132.435811,42.971835,0.000000
132.435811,58.197186,0.000001
132.435811,73.422538,0.000001
132.435811,88.647890,0.000001
132.435811,103.873241,0.000001
132.435811,119.098593,0.000001
132.435811,134.323945,0.000001
132.435811,149.549297,0.000001
132.435811,164.774648,0.000001
132.435811,180.000000,-0.000001
135.138378,-180.000000,0.000000
135.138378,-164.774648,0.000000
135.138378,-149.549297,0.000000
135.138378,-134.323945,0.000001
135.138378,-119.098593,0.000001
135.138378,-103.873241,0.000001
135.138378,-88.647890,0.000001
135.138378,-73.422538,0.000001
135.138378,-58.197186,0.000001
135.138378,-42.971835,0.000000
135.138378,-42.537776,0.000001
135.138378,-42.103717,0.000001
135.138378,-41.669658,0.000001
135.138378,-41.235599,0.000001
135.138378,-40.801540,0.000001
135.138378,-40.367481,0.000001
135.138378,-39.933422,0.000000
135.138378,-39.499363,0.000000
135.138378,-39.065304,0.000000
135.138378,-38.631245,0.000000
135.138378,-38.197186,0.000000
135.138378,-37.763127,0.000001
135.138378,-37.329068,0.000001
135.138378,-36.895010,0.000001
135.138378,-36.460951,0.000003
135.138378,-36.026892,0.000006
135.138378,-35.592833,0.000011
135.138378,-35.158774,0.000020
135.138378,-34.724715,0.000036
135.138378,-34.290656,0.000062
135.138378,-33.856597,0.000099
135.138378,-33.422538,0.000151
135.138378,-32.988479,0.000220
135.138378,-32.554420,0.000309
135.138378,-32.120361,0.000422
135.138378,-31.686302,0.000567
135.138378,-31.252243,0.000756
135.138378,-30.818184,0.001001
135.138378,-30.384125,0.001314
135.138378,-29.950067,0.001707
135.138378,-29.516008,0.002192
135.138378,-29.081949,0.002783
135.138378,-28.647890,0.003490
135.138378,-28.213831,0.004339
135.138378,-27.779772,0.005370
135.138378,-27.345713,0.006626
135.138378,-26.911654,0.008151
135.138378,-26.477595,0.009988
135.138378,-26.043536,0.012178
135.138378,-25.609477,0.014766
135.138378,-25.175418,0.017793
135.138378,-24.741359,0.021316
135.138378,-24.307300,0.025432
135.138378,-23.873241,0.030247
135.138378,-23.439183,0.035867
135.138378,-23.005124,0.042398
135.138378,-22.571065,0.049947
135.138378,-22.137006,0.058621
135.138378,-21.702947,0.068524
135.138378,-21.268888,0.079769
135.138378,-20.834829,0.092508
135.138378,-20.400770,0.106913
135.138378,-19.966711,0.123158
135.138378,-19.532652,0.141414
135.138378,-19.098593,0.161856
135.138378,-18.664534,0.184656
135.138378,-18.230475,0.209986
135.138378,-17.796416,0.238020
135.138378,-17.362357,0.268911
135.138378,-16.928298,0.302796
135.138378,-16.494240,0.339811
135.138378,-16.060181,0.380091
135.138378,-15.626122,0.423771
135.138378,-15.192063,0.470986
135.138378,-14.758004,0.521872
135.138378,-14.323945,0.576564
135.138378,-13.889886,0.635130
135.138378,-13.455827,0.697478
135.138378,-13.021768,0.763495
135.138378,-12.587709,0.833063
135.138378,-12.153650,0.906070
135.138378,-11.719591,0.982400
135.138378,-11.285532,1.061937
135.138378,-10.851473,1.144568
135.138378,-10.417414,1.230135
135.138378,-9.983356,1.318239
135.138378,-9.549297,1.408396
135.138378,-9.115238,1.500122
135.138378,-8.681179,1.592932
135.138378,-8.247120,1.686342
135.138378,-7.813061,1.779866
135.138378,-7.379002,1.873022
135.138378,-6.944943,1.965319
135.138378,-6.510884,2.056191
135.138378,-6.076825,2.145013
135.138378,-5.642766,2.231156
135.138378,-5.208707,2.313991
135.138378,-4.774648,2.392892
135.138378,-4.340589,2.467229
135.138378,-3.906530,2.536375
135.138378,-3.472471,2.599702
135.138378,-3.038413,2.656700
135.138378,-2.604354,2.707053
135.138378,-2.170295,2.750467
135.138378,-1.736236,2.786649
135.138378,-1.302177,2.815302
135.138378,-0.868118,2.836134
135.138378,-0.434059,2.848850
135.138378,0.000000,2.853155
135.138378,0.434059,2.848852
135.138378,0.868118,2.836139
135.138378,1.302177,2.815309
135.138378,1.736236,2.786658
135.138378,2.170295,2.750479
135.138378,2.604354,2.707066
135.138378,3.038413,2.656716
135.138378,3.472471,2.599721
135.138378,3.906530,2.536396
135.138378,4.340589,2.467253
135.138378,4.774648,2.392919
135.138378,5.208707,2.314022
135.138378,5.642766,2.231189
135.138378,6.076825,2.145049
135.138378,6.510884,2.056230
135.138378,6.944943,1.965361
135.138378,7.379002,1.873067
135.138378,7.813061,1.779914
135.138378,8.247120,1.686392
135.138378,8.681179,1.592986
135.138378,9.115238,1.500178
135.138378,9.549297,1.408455
135.138378,9.983356,1.318300
135.138378,10.417414,1.230198
135.138378,10.851473,1.144633
135.138378,11.285532,1.062003
135.138378,11.719591,0.982467
135.138378,12.153650,0.906138
135.138378,12.587709,0.833132
135.138378,13.021768,0.763563
135.138378,13.455827,0.697547
135.138378,13.889886,0.635198
135.138378,14.323945,0.576631
135.138378,14.758004,0.521939
135.138378,15.192063,0.471051
135.138378,15.626122,0.423835
135.138378,16.060181,0.380153
135.138378,16.494240,0.339871
135.138378,16.928298,0.302854
135.138378,17.362357,0.268966
135.138378,17.796416,0.238072
135.138378,18.230475,0.210036
135.138378,18.664534,0.184703
135.138378,19.098593,0.161900
135.138378,19.532652,0.141455
135.138378,19.966711,0.123196
135.138378,20.400770,0.106948
135.138378,20.834829,0.092540
135.138378,21.268888,0.079798
135.138378,21.702947,0.068550
135.138378,22.137006,0.058644
135.138378,22.571065,0.049968
135.138378,23.005124,0.042416
135.138378,23.439183,0.035883
135.138378,23.873241,0.030260
135.138378,24.307300,0.025444
135.138378,24.741359,0.021326
135.138378,25.175418,0.017802
135.138378,25.609477,0.014773
135.138378,26.043536,0.012184
135.138378,26.477595,0.009992
135.138378,26.911654,0.008155
135.138378,27.345713,0.006629
135.138378,27.779772,0.005372
135.138378,28.213831,0.004340
135.138378,28.647890,0.003491
135.138378,29.081949,0.002783
135.138378,29.516008,0.002193
135.138378,29.950067,0.001707
135.138378,30.384125,0.001314
135.138378,30.818184,0.001001
135.138378,31.252243,0.000756
135.138378,31.686302,0.000567
135.138378,32.120361,0.000422
135.138378,32.554420,0.000309
135.138378,32.988479,0.000219
135.138378,33.422538,0.000150
135.138378,33.856597,0.000099
135.138378,34.290656,0.000061
135.138378,34.724715,0.000036
135.138378,35.158774,0.000020
135.138378,35.592833,0.000011
135.138378,36.026892,0.000006
135.138378,36.460951,0.000003
135.138378,36.895010,0.000001
135.138378,37.329068,0.000001
135.138378,37.763127,0.000001
135.138378,38.197186,0.000000
135.138378,38.631245,0.000000
135.138378,39.065304,0.000000
135.138378,39.499363,0.000000
135.138378,39.933422,0.000000
135.138378,40.367481,0.000001
135.138378,40.801540,0.000001
135.138378,41.235599,0.000001
135.138378,41.669658,0.000001
135.138378,42.103717,0.000001
135.138378,42.537776,0.000001
135.138378,42.971835,0.000000
135.138378,58.197186,0.000001
135.138378,73.422538,0.000001
135.138378,88.647890,0.000001
135.138378,103.873241,0.000001
135.138378,119.098593,0.000001
135.138378,134.323945,0.000001
135.138378,149.549297,0.000001
135.138378,164.774648,0.000001
135.138378,180.000000,-0.000001
137.840946,-180.000000,0.000000
137.840946,-164.774648,0.000000
137.840946,-149.549297,0.000000
137.840946,-134.323945,0.000001
137.840946,-119.098593,0.000001
137.840946,-103.873241,0.000001
137.840946,-88.647890,0.000001
137.840946,-73.422538,0.000001
137.840946,-58.197186,0.000001
137.840946,-42.971835,0.000000
137.840946,-42.537776,0.000000
137.840946,-42.103717,0.000001
137.840946,-41.669658,0.000001
137.840946,-41.235599,0.000001
137.840946,-40.801540,0.000000
137.840946,-40.367481,0.000000
137.840946,-39.933422,0.000000
137.840946,-39.499363,0.000000
137.840946,-39.065304,0.000000
137.840946,-38.631245,0.000001
137.840946,-38.197186,0.000001
137.840946,-37.763127,0.000001
137.840946,-37.329068,0.000001
137.840946,-36.895010,0.000001
137.840946,-36.460951,0.000001
137.840946,-36.026892,0.000002
137.840946,-35.592833,0.000004
137.840946,-35.158774,0.000009
137.840946,-34.724715,0.000019
137.840946,-34.290656,0.000037
137.840946,-33.856597,0.000064
137.840946,-33.422538,0.000104
137.840946,-32.988479,0.000158
137.840946,-32.554420,0.000230
137.840946,-32.120361,0.000322
137.840946,-31.686302,0.000442
137.840946,-31.252243,0.000602
137.840946,-30.818184,0.000811
137.840946,-30.384125,0.001081
137.840946,-29.950067,0.001424
137.840946,-29.516008,0.001850
137.840946,-29.081949,0.002371
137.840946,-28.647890,0.002998
137.840946,-28.213831,0.003754
137.840946,-27.779772,0.004679
137.840946,-27.345713,0.005814
137.840946,-26.911654,0.007200
137.840946,-26.477595,0.008878
137.840946,-26.043536,0.010890
137.840946,-25.609477,0.013277
137.840946,-25.175418,0.016080
137.840946,-24.741359,0.019352
137.840946,-24.307300,0.023191
137.840946,-23.873241,0.027703
137.840946,-23.439183,0.032993
137.840946,-23.005124,0.039166
137.840946,-22.571065,0.046329
137.840946,-22.137006,0.054587
137.840946,-21.702947,0.064046
137.840946,-21.268888,0.074817
137.840946,-20.834829,0.087055
137.840946,-20.400770,0.100939
137.840946,-19.966711,0.116645
137.840946,-19.532652,0.134352
137.840946,-19.098593,0.154236
137.840946,-18.664534,0.176477
137.840946,-18.230475,0.201251
137.840946,-17.796416,0.228735
137.840946,-17.362357,0.259093
137.840946,-16.928298,0.292471
137.840946,-16.494240,0.329016
137.840946,-16.060181,0.368873
137.840946,-15.626122,0.412190
137.840946,-15.192063,0.459112
137.840946,-14.758004,0.509785
137.840946,-14.323945,0.564356
137.840946,-13.889886,0.622903
137.840946,-13.455827,0.685342
137.840946,-13.021768,0.751563
137.840946,-12.587709,0.821461
137.840946,-12.153650,0.894926
137.840946,-11.719591,0.971850
137.840946,-11.285532,1.052127
137.840946,-10.851473,1.135646
137.840946,-10.417414,1.222258
137.840946,-9.983356,1.311555
137.840946,-9.549297,1.403042
137.840946,-9.115238,1.496225
137.840946,-8.681179,1.590608
137.840946,-8.247120,1.685695
137.840946,-7.813061,1.780990
137.840946,-7.379002,1.875999
137.840946,-6.944943,1.970220
137.840946,-6.510884,2.063069
137.840946,-6.076825,2.153894
137.840946,-5.642766,2.242044
137.840946,-5.208707,2.326864
137.840946,-4.774648,2.407701
137.840946,-4.340589,2.483904
137.840946,-3.906530,2.554818
137.840946,-3.472471,2.619792
137.840946,-3.038413,2.678294
137.840946,-2.604354,2.729994
137.840946,-2.170295,2.774586
137.840946,-1.736236,2.811761
137.840946,-1.302177,2.841211
137.840946,-0.868118,2.862629
137.840946,-0.434059,2.875705
137.840946,0.000000,2.880133
137.840946,0.434059,2.875708
137.840946,0.868118,2.862633
137.840946,1.302177,2.841218
137.840946,1.736236,2.811770
137.840946,2.170295,2.774597
137.840946,2.604354,2.730008
137.840946,3.038413,2.678310
137.840946,3.472471,2.619811
137.840946,3.906530,2.554839
137.840946,4.340589,2.483928
137.840946,4.774648,2.407729
137.840946,5.208707,2.326894
